epoch,episode,turn,move,reward,winner
1,2284,"(0, 0, 255)",12-16,0.0,None
1,2284,"(255, 0, 0)",22-17,0.0,None
1,2284,"(0, 0, 255)",16-20,0.0,None
1,2284,"(255, 0, 0)",26-22,0.0,None
1,2284,"(0, 0, 255)",9-13,0.0,None
1,2284,"(255, 0, 0)",17-14,-44.0,None
1,2284,"(0, 0, 255)",10x17x26,9.0,None
1,2284,"(255, 0, 0)",31x22,30.0,None
1,2284,"(0, 0, 255)",6-10,0.0,None
1,2284,"(255, 0, 0)",21-17,0.0,None
1,2284,"(0, 0, 255)",11-15,0.0,None
1,2284,"(255, 0, 0)",17-14,-72.0,None
1,2284,"(0, 0, 255)",10x17x26,60.0,None
1,2284,"(255, 0, 0)",23-19,-21.0,None
1,2284,"(0, 0, 255)",5-9,-81.0,None
1,2284,"(255, 0, 0)",19x10,7.0,None
1,2284,"(0, 0, 255)",7x14,-21.0,None
1,2284,"(255, 0, 0)",30x23,30.0,None
1,2284,"(0, 0, 255)",2-6,0.0,None
1,2284,"(255, 0, 0)",24-19,0.0,None
1,2284,"(0, 0, 255)",8-11,0.0,None
1,2284,"(255, 0, 0)",28-24,0.0,None
1,2284,"(0, 0, 255)",3-7,0.0,None
1,2284,"(255, 0, 0)",19-15,-72.0,None
1,2284,"(0, 0, 255)",11x18,60.0,None
1,2284,"(255, 0, 0)",23-19,0.0,None
1,2284,"(0, 0, 255)",6-10,0.0,None
1,2284,"(255, 0, 0)",25-21,0.0,None
1,2284,"(0, 0, 255)",7-11,0.0,None
1,2284,"(255, 0, 0)",19-15,-93.0,None
1,2284,"(0, 0, 255)",10x19x28,90.0,None
1,2284,"(255, 0, 0)",27-24,-23.0,None
1,2284,"(0, 0, 255)",20x27,7.0,None
1,2284,"(255, 0, 0)",32x23,-21.0,None
1,2284,"(0, 0, 255)",18x27,30.0,None
1,2284,"(255, 0, 0)",29-25,-28.0,None
1,2284,"(0, 0, 255)",14-17,-72.0,None
1,2284,"(255, 0, 0)",21x14x5,32.0,None
1,2284,"(0, 0, 255)",13-17,0.0,None
1,2284,"(255, 0, 0)",25-22,-72.0,None
1,2284,"(0, 0, 255)",17x26,-80.0,None
1,2284,"(255, 0, 0)",No Legal Move,200.0,Tie
