epoch,episode,turn,move,log_prob,reward,winner
2,575,"(0, 0, 255)",11-15,1,0.0,None
2,575,"(255, 0, 0)",23-19,1,0.0,None
2,575,"(0, 0, 255)",10-14,1,-23.0,None
2,575,"(255, 0, 0)",19x10,1,-21.0,None
2,575,"(0, 0, 255)",6x15,1,30.0,None
2,575,"(255, 0, 0)",22-18,1,-25.0,None
2,575,"(0, 0, 255)",15x22,1,-44.0,None
2,575,"(255, 0, 0)",26x17x10,1,9.0,None
2,575,"(0, 0, 255)",7x14,1,30.0,None
2,575,"(255, 0, 0)",27-23,1,0.0,None
2,575,"(0, 0, 255)",2-7,1,0.0,None
2,575,"(255, 0, 0)",23-18,1,-51.0,None
2,575,"(0, 0, 255)",14x23,1,30.0,None
2,575,"(255, 0, 0)",24-20,1,0.0,None
2,575,"(0, 0, 255)",9-13,1,0.0,None
2,575,"(255, 0, 0)",31-26,1,28.0,None
2,575,"(0, 0, 255)",7-10,1,-51.0,None
2,575,"(255, 0, 0)",26x19,1,30.0,None
2,575,"(0, 0, 255)",10-14,1,0.0,None
2,575,"(255, 0, 0)",30-26,1,0.0,None
2,575,"(0, 0, 255)",12-16,1,-102.0,None
2,575,"(255, 0, 0)",19x12,1,60.0,None
2,575,"(0, 0, 255)",14-18,1,0.0,None
2,575,"(255, 0, 0)",28-24,1,0.0,None
2,575,"(0, 0, 255)",13-17,1,-51.0,None
2,575,"(255, 0, 0)",21x14,1,30.0,None
2,575,"(0, 0, 255)",1-6,1,0.0,None
2,575,"(255, 0, 0)",26-23,1,-23.0,None
2,575,"(0, 0, 255)",18x27,1,-21.0,None
2,575,"(255, 0, 0)",32x23,1,30.0,None
2,575,"(0, 0, 255)",6-10,1,-23.0,None
2,575,"(255, 0, 0)",14x7,1,7.0,None
2,575,"(0, 0, 255)",3x10,1,-49.0,None
2,575,"(255, 0, 0)",12x3,1,70.0,None
2,575,"(0, 0, 255)",10-14,1,0.0,None
2,575,"(255, 0, 0)",25-22,1,0.0,None
2,575,"(0, 0, 255)",14-17,1,-72.0,None
2,575,"(255, 0, 0)",22x13,1,88.0,None
2,575,"(0, 0, 255)",5-9,1,-51.0,None
2,575,"(255, 0, 0)",13x6,1,58.0,None
2,575,"(0, 0, 255)",4-8,1,-401.0,"(255, 0, 0)"
2,575,"(255, 0, 0)",3x12,1,530.0,"(255, 0, 0)"
