epoch,episode,turn,move,log_prob,reward,winner
1,159,"(0, 0, 255)",10-15,1,0.0,None
1,159,"(255, 0, 0)",23-19,1,-21.0,None
1,159,"(0, 0, 255)",7-10,1,30.0,None
1,159,"(255, 0, 0)",21-17,1,0.0,None
1,159,"(0, 0, 255)",12-16,1,-72.0,None
1,159,"(255, 0, 0)",19x12,1,60.0,None
1,159,"(0, 0, 255)",3-7,1,-79.0,None
1,159,"(255, 0, 0)",12x3,1,70.0,None
1,159,"(0, 0, 255)",9-14,1,-21.0,None
1,159,"(255, 0, 0)",25-21,1,30.0,None
1,159,"(0, 0, 255)",6-9,1,0.0,None
1,159,"(255, 0, 0)",29-25,1,0.0,None
1,159,"(0, 0, 255)",11-16,1,0.0,None
1,159,"(255, 0, 0)",26-23,1,0.0,None
1,159,"(0, 0, 255)",16-19,1,-72.0,None
1,159,"(255, 0, 0)",23x16,1,60.0,None
1,159,"(0, 0, 255)",14-18,1,0.0,None
1,159,"(255, 0, 0)",30-26,1,0.0,None
1,159,"(0, 0, 255)",9-14,1,0.0,None
1,159,"(255, 0, 0)",16-11,1,-51.0,None
1,159,"(0, 0, 255)",7x16,1,30.0,None
1,159,"(255, 0, 0)",24-19,1,-151.0,None
1,159,"(0, 0, 255)",16x23x30,1,130.0,None
1,159,"(255, 0, 0)",3-8,1,-51.0,None
1,159,"(0, 0, 255)",4x11,1,30.0,None
1,159,"(255, 0, 0)",31-26,1,-51.0,None
1,159,"(0, 0, 255)",30x23,1,30.0,None
1,159,"(255, 0, 0)",27-24,1,0.0,None
1,159,"(0, 0, 255)",23-26,1,0.0,None
1,159,"(255, 0, 0)",17-13,1,-51.0,None
1,159,"(0, 0, 255)",26x17,1,30.0,None
1,159,"(255, 0, 0)",32-27,1,0.0,None
1,159,"(0, 0, 255)",11-16,1,0.0,None
1,159,"(255, 0, 0)",13-9,1,0.0,None
1,159,"(0, 0, 255)",18-22,1,-93.0,None
1,159,"(255, 0, 0)",25x18x11,1,90.0,None
1,159,"(0, 0, 255)",1-6,1,28.0,None
1,159,"(255, 0, 0)",27-23,1,-51.0,None
1,159,"(0, 0, 255)",6x13,1,30.0,None
1,159,"(255, 0, 0)",11-8,1,0.0,None
1,159,"(0, 0, 255)",5-9,1,-28.0,None
1,159,"(255, 0, 0)",8-3,1,40.0,None
1,159,"(0, 0, 255)",17-22,1,0.0,None
1,159,"(255, 0, 0)",3-7,1,-51.0,None
1,159,"(0, 0, 255)",2x11,1,30.0,None
1,159,"(255, 0, 0)",24-20,1,0.0,None
1,159,"(0, 0, 255)",16-19,1,-93.0,None
1,159,"(255, 0, 0)",23x16x7,1,90.0,None
1,159,"(0, 0, 255)",22-26,1,-28.0,None
1,159,"(255, 0, 0)",7-3,1,40.0,None
1,159,"(0, 0, 255)",26-23,1,0.0,None
1,159,"(255, 0, 0)",3-8,1,0.0,None
1,159,"(0, 0, 255)",23-27,1,0.0,None
1,159,"(255, 0, 0)",8-3,1,0.0,None
1,159,"(0, 0, 255)",13-17,1,0.0,None
1,159,"(255, 0, 0)",3-7,1,0.0,None
1,159,"(0, 0, 255)",9-13,1,0.0,None
1,159,"(255, 0, 0)",20-16,1,0.0,None
1,159,"(0, 0, 255)",17-22,1,0.0,None
1,159,"(255, 0, 0)",28-24,1,-93.0,None
1,159,"(0, 0, 255)",27x20x11x2,1,118.0,None
1,159,"(255, 0, 0)",21-17,1,-401.0,"(0, 0, 255)"
1,159,"(0, 0, 255)",14x21,1,530.0,"(0, 0, 255)"
