epoch,episode,turn,move,log_prob,reward,winner
1,792,"(0, 0, 255)",9-13,1,0.0,None
1,792,"(255, 0, 0)",23-18,1,0.0,None
1,792,"(0, 0, 255)",11-16,1,0.0,None
1,792,"(255, 0, 0)",18-14,1,-23.0,None
1,792,"(0, 0, 255)",10x17,1,-21.0,None
1,792,"(255, 0, 0)",21x14,1,30.0,None
1,792,"(0, 0, 255)",8-11,1,0.0,None
1,792,"(255, 0, 0)",14-10,1,-81.0,None
1,792,"(0, 0, 255)",6x15,1,30.0,None
1,792,"(255, 0, 0)",24-19,1,-25.0,None
1,792,"(0, 0, 255)",16x23,1,-51.0,None
1,792,"(255, 0, 0)",27x18,1,30.0,None
1,792,"(0, 0, 255)",11-16,1,-51.0,None
1,792,"(255, 0, 0)",18x11,1,30.0,None
1,792,"(0, 0, 255)",4-8,1,-100.0,None
1,792,"(255, 0, 0)",11x4,1,100.0,None
1,792,"(0, 0, 255)",7-10,1,0.0,None
1,792,"(255, 0, 0)",4-8,1,0.0,None
1,792,"(0, 0, 255)",10-15,1,0.0,None
1,792,"(255, 0, 0)",31-27,1,0.0,None
1,792,"(0, 0, 255)",5-9,1,0.0,None
1,792,"(255, 0, 0)",26-23,1,0.0,None
1,792,"(0, 0, 255)",2-6,1,0.0,None
1,792,"(255, 0, 0)",28-24,1,0.0,None
1,792,"(0, 0, 255)",1-5,1,0.0,None
1,792,"(255, 0, 0)",8-4,1,0.0,None
1,792,"(0, 0, 255)",9-14,1,0.0,None
1,792,"(255, 0, 0)",4-8,1,0.0,None
1,792,"(0, 0, 255)",16-19,1,-23.0,None
1,792,"(255, 0, 0)",23x16,1,-42.0,None
1,792,"(0, 0, 255)",12x19x28,1,39.0,None
1,792,"(255, 0, 0)",22-18,1,-83.0,None
1,792,"(0, 0, 255)",14x23,1,-14.0,None
1,792,"(255, 0, 0)",27x18x11,1,9.0,None
1,792,"(0, 0, 255)",3x12,1,30.0,None
1,792,"(255, 0, 0)",25-21,1,0.0,None
1,792,"(0, 0, 255)",6-9,1,0.0,None
1,792,"(255, 0, 0)",30-25,1,0.0,None
1,792,"(0, 0, 255)",12-16,1,0.0,None
1,792,"(255, 0, 0)",11-7,1,0.0,None
1,792,"(0, 0, 255)",16-19,1,-28.0,None
1,792,"(255, 0, 0)",7-3,1,40.0,None
1,792,"(0, 0, 255)",13-17,1,-23.0,None
1,792,"(255, 0, 0)",21x14,1,-21.0,None
1,792,"(0, 0, 255)",9x18,1,30.0,None
1,792,"(255, 0, 0)",32-27,1,-28.0,None
1,792,"(0, 0, 255)",19-24,1,-72.0,None
1,792,"(255, 0, 0)",27x20,1,32.0,None
1,792,"(0, 0, 255)",18-22,1,-51.0,None
1,792,"(255, 0, 0)",25x18,1,2.0,None
1,792,"(0, 0, 255)",28-32,1,40.0,None
1,792,"(255, 0, 0)",29-25,1,0.0,None
1,792,"(0, 0, 255)",32-28,1,0.0,None
1,792,"(255, 0, 0)",3-8,1,0.0,None
1,792,"(0, 0, 255)",28-32,1,0.0,None
1,792,"(255, 0, 0)",18-15,1,0.0,None
1,792,"(0, 0, 255)",32-28,1,0.0,None
1,792,"(255, 0, 0)",8-3,1,0.0,Tie
