epoch,episode,turn,agent,move,reward,success,winner
82,7412,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,16-19,-2.9,True,None
82,7412,"(255, 0, 0)",Agent 1,23x16,5.1,True,None
82,7412,"(0, 0, 255)",Agent 2,9-14,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,22-17,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,28-24,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,12x19x28,25.1,True,None
82,7412,"(255, 0, 0)",Agent 1,25-22,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,11-16,-2.9,True,None
82,7412,"(255, 0, 0)",Agent 1,20x11,2.0999999999999996,True,None
82,7412,"(0, 0, 255)",Agent 2,7x16,5.1,True,None
82,7412,"(255, 0, 0)",Agent 1,30-25,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,16-19,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,26-23,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,19x26,8.1,True,None
82,7412,"(255, 0, 0)",Agent 1,27-23,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,26-30,20.1,True,None
82,7412,"(255, 0, 0)",Agent 1,32-27,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,28-32,20.1,True,None
82,7412,"(255, 0, 0)",Agent 1,23-18,-5.9,True,None
82,7412,"(0, 0, 255)",Agent 2,14x23,2.0999999999999996,True,None
82,7412,"(255, 0, 0)",Agent 1,27x18,5.1,True,None
82,7412,"(0, 0, 255)",Agent 2,32-28,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,18-14,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,3-8,-2.9,True,None
82,7412,"(255, 0, 0)",Agent 1,14x7,2.0999999999999996,True,None
82,7412,"(0, 0, 255)",Agent 2,2x11,5.1,True,None
82,7412,"(255, 0, 0)",Agent 1,22-18,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,28-24,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,31-27,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,24x31,8.1,True,None
82,7412,"(255, 0, 0)",Agent 1,18-14,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,31-27,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,17-13,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,27-23,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,14-10,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,6x15,5.1,True,None
82,7412,"(255, 0, 0)",Agent 1,25-22,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,30-25,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,22-17,3.1,True,None
82,7412,"(0, 0, 255)",Agent 2,25-22,3.1,True,None
82,7412,"(255, 0, 0)",Agent 1,29-25,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,22x29,8.1,True,None
82,7412,"(255, 0, 0)",Agent 1,13-9,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,5x14,2.0999999999999996,True,None
82,7412,"(255, 0, 0)",Agent 1,17x10,5.1,True,None
82,7412,"(0, 0, 255)",Agent 2,29-25,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,25-21,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,17-13,3.1,True,None
82,7412,"(0, 0, 255)",Agent 2,23-26,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,13-9,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,26-30,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,10-6,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,1x10,5.1,True,None
82,7412,"(255, 0, 0)",Agent 1,9-6,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,30-26,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,6-1,20.1,True,None
82,7412,"(0, 0, 255)",Agent 2,26-31,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,1-6,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,31-27,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,6-9,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,27-32,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,9-13,0.1,True,None
82,7412,"(0, 0, 255)",Agent 2,32-28,0.1,True,None
82,7412,"(255, 0, 0)",Agent 1,13-17,-2.9,True,None
82,7412,"(0, 0, 255)",Agent 2,21x14,505.1,True,"(0, 0, 255)"
