epoch,episode,turn,move,reward,winner
4,1152,"(0, 0, 255)",10-14,0.0,None
4,1152,"(255, 0, 0)",24-20,0.0,None
4,1152,"(0, 0, 255)",14-17,-81.0,None
4,1152,"(255, 0, 0)",21x14,35.0,None
4,1152,"(0, 0, 255)",9x18,-51.0,None
4,1152,"(255, 0, 0)",22x15,7.0,None
4,1152,"(0, 0, 255)",11x18,-21.0,None
4,1152,"(255, 0, 0)",23x14,30.0,None
4,1152,"(0, 0, 255)",12-16,5.0,None
4,1152,"(255, 0, 0)",20x11,-51.0,None
4,1152,"(0, 0, 255)",7x16,30.0,None
4,1152,"(255, 0, 0)",27-24,0.0,None
4,1152,"(0, 0, 255)",8-12,0.0,None
4,1152,"(255, 0, 0)",26-22,0.0,None
4,1152,"(0, 0, 255)",6-10,5.0,None
4,1152,"(255, 0, 0)",14x7,-51.0,None
4,1152,"(0, 0, 255)",2x11,30.0,None
4,1152,"(255, 0, 0)",31-27,0.0,None
4,1152,"(0, 0, 255)",16-20,0.0,None
4,1152,"(255, 0, 0)",25-21,0.0,None
4,1152,"(0, 0, 255)",11-16,0.0,None
4,1152,"(255, 0, 0)",30-25,0.0,None
4,1152,"(0, 0, 255)",4-8,0.0,None
4,1152,"(255, 0, 0)",24-19,-23.0,None
4,1152,"(0, 0, 255)",16x23,-21.0,None
4,1152,"(255, 0, 0)",27x18,30.0,None
4,1152,"(0, 0, 255)",8-11,0.0,None
4,1152,"(255, 0, 0)",22-17,0.0,None
4,1152,"(0, 0, 255)",20-24,-51.0,None
4,1152,"(255, 0, 0)",28x19,30.0,None
4,1152,"(0, 0, 255)",12-16,-72.0,None
4,1152,"(255, 0, 0)",19x12,60.0,None
4,1152,"(0, 0, 255)",5-9,0.0,None
4,1152,"(255, 0, 0)",32-27,0.0,None
4,1152,"(0, 0, 255)",11-15,-72.0,None
4,1152,"(255, 0, 0)",18x11,60.0,None
4,1152,"(0, 0, 255)",3-8,-130.0,None
4,1152,"(255, 0, 0)",12x3,100.0,None
4,1152,"(0, 0, 255)",9-14,-51.0,None
4,1152,"(255, 0, 0)",17x10,30.0,None
4,1152,"(0, 0, 255)",1-5,0.0,None
4,1152,"(255, 0, 0)",21-17,0.0,None
4,1152,"(0, 0, 255)",5-9,0.0,None
4,1152,"(255, 0, 0)",17-14,-72.0,None
4,1152,"(0, 0, 255)",9x18,60.0,None
4,1152,"(255, 0, 0)",25-22,-23.0,None
4,1152,"(0, 0, 255)",18x25,-371.0,"(255, 0, 0)"
4,1152,"(255, 0, 0)",29x22,530.0,"(255, 0, 0)"
