epoch,episode,turn,move,reward,winner
1,48,"(0, 0, 255)",12-16,0.0,None
1,48,"(255, 0, 0)",22-17,0.0,None
1,48,"(0, 0, 255)",10-14,5.0,None
1,48,"(255, 0, 0)",17x10,-51.0,None
1,48,"(0, 0, 255)",6x15,30.0,None
1,48,"(255, 0, 0)",25-22,0.0,None
1,48,"(0, 0, 255)",16-19,-23.0,None
1,48,"(255, 0, 0)",23x16,-21.0,None
1,48,"(0, 0, 255)",11x20,30.0,None
1,48,"(255, 0, 0)",22-17,0.0,None
1,48,"(0, 0, 255)",1-6,0.0,None
1,48,"(255, 0, 0)",17-14,-51.0,None
1,48,"(0, 0, 255)",9x18,30.0,None
1,48,"(255, 0, 0)",26-22,-23.0,None
1,48,"(0, 0, 255)",18x25,-21.0,None
1,48,"(255, 0, 0)",29x22,30.0,None
1,48,"(0, 0, 255)",15-18,-72.0,None
1,48,"(255, 0, 0)",22x15,60.0,None
1,48,"(0, 0, 255)",6-9,0.0,None
1,48,"(255, 0, 0)",15-10,-51.0,None
1,48,"(0, 0, 255)",7x14,30.0,None
1,48,"(255, 0, 0)",30-26,0.0,None
1,48,"(0, 0, 255)",8-12,0.0,None
1,48,"(255, 0, 0)",24-19,0.0,None
1,48,"(0, 0, 255)",3-7,0.0,None
1,48,"(255, 0, 0)",19-15,0.0,None
1,48,"(0, 0, 255)",12-16,0.0,None
1,48,"(255, 0, 0)",27-23,0.0,None
1,48,"(0, 0, 255)",4-8,0.0,None
1,48,"(255, 0, 0)",26-22,0.0,None
1,48,"(0, 0, 255)",9-13,0.0,None
1,48,"(255, 0, 0)",31-27,0.0,None
1,48,"(0, 0, 255)",7-11,-21.0,None
1,48,"(255, 0, 0)",22-18,9.0,None
1,48,"(0, 0, 255)",14-17,-51.0,None
1,48,"(255, 0, 0)",21x14,30.0,None
1,48,"(0, 0, 255)",13-17,0.0,None
1,48,"(255, 0, 0)",14-10,0.0,None
1,48,"(0, 0, 255)",2-6,-79.0,None
1,48,"(255, 0, 0)",10x1,70.0,None
1,48,"(0, 0, 255)",16-19,-93.0,None
1,48,"(255, 0, 0)",23x16x7,90.0,None
1,48,"(0, 0, 255)",17-21,-28.0,None
1,48,"(255, 0, 0)",7-2,40.0,None
1,48,"(0, 0, 255)",8-11,-51.0,None
1,48,"(255, 0, 0)",15x8,30.0,None
1,48,"(0, 0, 255)",5-9,-28.0,None
1,48,"(255, 0, 0)",2-6,-21.0,None
1,48,"(0, 0, 255)",9-13,2.0,None
1,48,"(255, 0, 0)",8-3,40.0,None
1,48,"(0, 0, 255)",13-17,0.0,None
1,48,"(255, 0, 0)",27-23,0.0,None
1,48,"(0, 0, 255)",20-24,-51.0,None
1,48,"(255, 0, 0)",28x19,30.0,None
1,48,"(0, 0, 255)",17-22,0.0,None
1,48,"(255, 0, 0)",1-5,0.0,None
1,48,"(0, 0, 255)",21-25,0.0,None
1,48,"(255, 0, 0)",5-1,-28.0,None
1,48,"(0, 0, 255)",25-29,40.0,None
1,48,"(255, 0, 0)",19-15,0.0,None
1,48,"(0, 0, 255)",22-25,0.0,None
1,48,"(255, 0, 0)",6-2,-28.0,None
1,48,"(0, 0, 255)",25-30,40.0,None
1,48,"(255, 0, 0)",1-5,0.0,None
1,48,"(0, 0, 255)",30-25,0.0,None
1,48,"(255, 0, 0)",2-7,0.0,None
1,48,"(0, 0, 255)",25-21,0.0,None
1,48,"(255, 0, 0)",23-19,0.0,None
1,48,"(0, 0, 255)",21-17,0.0,None
1,48,"(255, 0, 0)",3-8,0.0,None
1,48,"(0, 0, 255)",29-25,0.0,None
1,48,"(255, 0, 0)",7-10,0.0,None
1,48,"(0, 0, 255)",25-29,0.0,None
1,48,"(255, 0, 0)",10-7,0.0,Tie
