epoch,episode,turn,move,reward,winner
2,2537,"(0, 0, 255)",11-16,0.0,None
2,2537,"(255, 0, 0)",21-17,0.0,None
2,2537,"(0, 0, 255)",7-11,0.0,None
2,2537,"(255, 0, 0)",17-14,-53.0,None
2,2537,"(0, 0, 255)",10x17,-21.0,None
2,2537,"(255, 0, 0)",22x13,30.0,None
2,2537,"(0, 0, 255)",6-10,-23.0,None
2,2537,"(255, 0, 0)",13x6,-21.0,None
2,2537,"(0, 0, 255)",2x9,30.0,None
2,2537,"(255, 0, 0)",24-20,0.0,None
2,2537,"(0, 0, 255)",11-15,-51.0,None
2,2537,"(255, 0, 0)",20x11,30.0,None
2,2537,"(0, 0, 255)",15-18,-16.0,None
2,2537,"(255, 0, 0)",23x14x7,-21.0,None
2,2537,"(0, 0, 255)",3x10,9.0,None
2,2537,"(255, 0, 0)",27-23,-51.0,None
2,2537,"(0, 0, 255)",8x15,30.0,None
2,2537,"(255, 0, 0)",25-22,0.0,None
2,2537,"(0, 0, 255)",4-8,0.0,None
2,2537,"(255, 0, 0)",29-25,0.0,None
2,2537,"(0, 0, 255)",15-19,-23.0,None
2,2537,"(255, 0, 0)",23x16,-21.0,None
2,2537,"(0, 0, 255)",12x19,30.0,None
2,2537,"(255, 0, 0)",32-27,0.0,None
2,2537,"(0, 0, 255)",10-15,0.0,None
2,2537,"(255, 0, 0)",26-23,-23.0,None
2,2537,"(0, 0, 255)",19x26,-21.0,None
2,2537,"(255, 0, 0)",30x23,30.0,None
2,2537,"(0, 0, 255)",1-6,0.0,None
2,2537,"(255, 0, 0)",27-24,0.0,None
2,2537,"(0, 0, 255)",9-13,0.0,None
2,2537,"(255, 0, 0)",31-27,0.0,None
2,2537,"(0, 0, 255)",5-9,0.0,None
2,2537,"(255, 0, 0)",23-19,-21.0,None
2,2537,"(0, 0, 255)",6-10,30.0,None
2,2537,"(255, 0, 0)",22-18,-121.0,None
2,2537,"(0, 0, 255)",15x22x29,130.0,None
2,2537,"(255, 0, 0)",24-20,0.0,None
2,2537,"(0, 0, 255)",10-14,0.0,None
2,2537,"(255, 0, 0)",19-16,0.0,None
2,2537,"(0, 0, 255)",8-12,-21.0,None
2,2537,"(255, 0, 0)",28-24,-72.0,None
2,2537,"(0, 0, 255)",12x19x28,60.0,None
2,2537,"(255, 0, 0)",20-16,-28.0,None
2,2537,"(0, 0, 255)",28-32,19.0,None
2,2537,"(255, 0, 0)",27-23,30.0,None
2,2537,"(0, 0, 255)",29-25,0.0,None
2,2537,"(255, 0, 0)",23-19,0.0,None
2,2537,"(0, 0, 255)",25-29,0.0,None
2,2537,"(255, 0, 0)",16-11,0.0,None
2,2537,"(0, 0, 255)",29-25,0.0,None
2,2537,"(255, 0, 0)",11-8,0.0,None
2,2537,"(0, 0, 255)",14-18,-28.0,None
2,2537,"(255, 0, 0)",19-15,0.0,None
2,2537,"(0, 0, 255)",25-22,-28.0,None
2,2537,"(255, 0, 0)",15-10,0.0,None
2,2537,"(0, 0, 255)",32-27,-28.0,None
2,2537,"(255, 0, 0)",8-4,40.0,None
2,2537,"(0, 0, 255)",22-25,0.0,None
2,2537,"(255, 0, 0)",10-6,0.0,None
2,2537,"(0, 0, 255)",25-21,-28.0,None
2,2537,"(255, 0, 0)",6-2,40.0,None
2,2537,"(0, 0, 255)",18-23,0.0,None
2,2537,"(255, 0, 0)",2-7,0.0,None
2,2537,"(0, 0, 255)",21-17,0.0,None
2,2537,"(255, 0, 0)",4-8,0.0,None
2,2537,"(0, 0, 255)",23-26,0.0,None
2,2537,"(255, 0, 0)",8-11,-28.0,None
2,2537,"(0, 0, 255)",26-31,40.0,None
2,2537,"(255, 0, 0)",11-16,0.0,None
2,2537,"(0, 0, 255)",17-14,0.0,None
2,2537,"(255, 0, 0)",16-12,0.0,None
2,2537,"(0, 0, 255)",27-24,0.0,None
2,2537,"(255, 0, 0)",12-16,0.0,None
2,2537,"(0, 0, 255)",24-28,0.0,None
2,2537,"(255, 0, 0)",7-2,0.0,None
2,2537,"(0, 0, 255)",28-24,0.0,None
2,2537,"(255, 0, 0)",16-12,0.0,Tie
