epoch,episode,turn,agent,move,reward,success,winner
25,6534,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,32-28,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,16-19,-5.9,True,None
25,6534,"(255, 0, 0)",Agent 2,24x15x8,22.1,True,None
25,6534,"(0, 0, 255)",Agent 1,4x11,5.1,True,None
25,6534,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,14-18,-5.9,True,None
25,6534,"(255, 0, 0)",Agent 2,23x14,2.0999999999999996,True,None
25,6534,"(0, 0, 255)",Agent 1,10x17,-0.9000000000000004,True,None
25,6534,"(255, 0, 0)",Agent 2,22x13,5.1,True,None
25,6534,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,31-27,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,6-9,-2.9,True,None
25,6534,"(255, 0, 0)",Agent 2,13x6,-0.9000000000000004,True,None
25,6534,"(0, 0, 255)",Agent 1,2x9,5.1,True,None
25,6534,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,7-10,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,3-8,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,9-13,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,26-23,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,10-14,-2.9,True,None
25,6534,"(255, 0, 0)",Agent 2,18x9,2.0999999999999996,True,None
25,6534,"(0, 0, 255)",Agent 1,5x14,5.1,True,None
25,6534,"(255, 0, 0)",Agent 2,23-19,-2.9,True,None
25,6534,"(0, 0, 255)",Agent 1,16x23x32,45.1,True,None
25,6534,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
25,6534,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
25,6534,"(255, 0, 0)",Agent 2,26-23,-2.9,True,None
25,6534,"(0, 0, 255)",Agent 1,27x18,5.1,True,None
25,6534,"(255, 0, 0)",Agent 2,20-16,-2.9,True,None
25,6534,"(0, 0, 255)",Agent 1,11x20,8.1,True,None
25,6534,"(255, 0, 0)",Agent 2,21-17,-5.9,True,None
25,6534,"(0, 0, 255)",Agent 1,14x21x30,48.1,True,None
25,6534,"(255, 0, 0)",Agent 2,28-24,-2.9,True,None
25,6534,"(0, 0, 255)",Agent 1,20x27,5.1,True,None
25,6534,"(255, 0, 0)",Agent 2,19-16,-2.9,True,None
25,6534,"(0, 0, 255)",Agent 1,12x19,505.1,True,"(0, 0, 255)"
