epoch,episode,turn,move,reward,winner
1,2755,"(0, 0, 255)",11-16,0.0,None
1,2755,"(255, 0, 0)",22-17,0.0,None
1,2755,"(0, 0, 255)",9-14,0.0,None
1,2755,"(255, 0, 0)",17-13,0.0,None
1,2755,"(0, 0, 255)",14-18,-23.0,None
1,2755,"(255, 0, 0)",23x14,7.0,None
1,2755,"(0, 0, 255)",10x17,-21.0,None
1,2755,"(255, 0, 0)",21x14,30.0,None
1,2755,"(0, 0, 255)",16-19,-51.0,None
1,2755,"(255, 0, 0)",24x15,30.0,None
1,2755,"(0, 0, 255)",5-9,-72.0,None
1,2755,"(255, 0, 0)",14x5,60.0,None
1,2755,"(0, 0, 255)",12-16,0.0,None
1,2755,"(255, 0, 0)",13-9,-51.0,None
1,2755,"(0, 0, 255)",6x13,30.0,None
1,2755,"(255, 0, 0)",27-23,0.0,None
1,2755,"(0, 0, 255)",8-12,0.0,None
1,2755,"(255, 0, 0)",15-10,-51.0,None
1,2755,"(0, 0, 255)",7x14,30.0,None
1,2755,"(255, 0, 0)",23-18,-23.0,None
1,2755,"(0, 0, 255)",14x23,7.0,None
1,2755,"(255, 0, 0)",26x19,-21.0,None
1,2755,"(0, 0, 255)",16x23,30.0,None
1,2755,"(255, 0, 0)",28-24,0.0,None
1,2755,"(0, 0, 255)",3-7,0.0,None
1,2755,"(255, 0, 0)",30-26,-121.0,None
1,2755,"(0, 0, 255)",23x30x21,130.0,None
1,2755,"(255, 0, 0)",24-20,0.0,None
1,2755,"(0, 0, 255)",21-17,0.0,None
1,2755,"(255, 0, 0)",20-16,-51.0,None
1,2755,"(0, 0, 255)",12x19,30.0,None
1,2755,"(255, 0, 0)",29-25,0.0,None
1,2755,"(0, 0, 255)",2-6,0.0,None
1,2755,"(255, 0, 0)",25-21,-21.0,None
1,2755,"(0, 0, 255)",17-14,30.0,None
1,2755,"(255, 0, 0)",32-28,0.0,None
1,2755,"(0, 0, 255)",7-11,0.0,None
1,2755,"(255, 0, 0)",31-26,0.0,None
1,2755,"(0, 0, 255)",19-23,-72.0,None
1,2755,"(255, 0, 0)",26x19,60.0,None
1,2755,"(0, 0, 255)",14-9,0.0,None
1,2755,"(255, 0, 0)",21-17,-51.0,None
1,2755,"(0, 0, 255)",13x22,30.0,None
1,2755,"(255, 0, 0)",28-24,0.0,None
1,2755,"(0, 0, 255)",9-14,0.0,None
1,2755,"(255, 0, 0)",19-16,-93.0,None
1,2755,"(0, 0, 255)",11x20x27,-50.0,None
1,2755,"(255, 0, 0)",No Legal Move,200.0,Tie
