epoch,episode,turn,move,reward,winner
1,916,"(0, 0, 255)",9-14,0.0,None
1,916,"(255, 0, 0)",23-18,5.0,None
1,916,"(0, 0, 255)",14x23,-51.0,None
1,916,"(255, 0, 0)",26x19,30.0,None
1,916,"(0, 0, 255)",11-16,-21.0,None
1,916,"(255, 0, 0)",21-17,-23.0,None
1,916,"(0, 0, 255)",16x23,-21.0,None
1,916,"(255, 0, 0)",27x18,30.0,None
1,916,"(0, 0, 255)",5-9,0.0,None
1,916,"(255, 0, 0)",24-19,0.0,None
1,916,"(0, 0, 255)",1-5,0.0,None
1,916,"(255, 0, 0)",30-26,0.0,None
1,916,"(0, 0, 255)",10-14,-121.0,None
1,916,"(255, 0, 0)",17x10x1,130.0,None
1,916,"(0, 0, 255)",9-13,0.0,None
1,916,"(255, 0, 0)",18-15,0.0,None
1,916,"(0, 0, 255)",7-11,-21.0,None
1,916,"(255, 0, 0)",32-27,-23.0,None
1,916,"(0, 0, 255)",11x18,-21.0,None
1,916,"(255, 0, 0)",22x15,30.0,None
1,916,"(0, 0, 255)",3-7,0.0,None
1,916,"(255, 0, 0)",27-24,0.0,None
1,916,"(0, 0, 255)",2-6,-72.0,None
1,916,"(255, 0, 0)",1x10x3,60.0,None
1,916,"(0, 0, 255)",8-11,-23.0,None
1,916,"(255, 0, 0)",15x8,-21.0,None
1,916,"(0, 0, 255)",4x11,30.0,None
1,916,"(255, 0, 0)",3-7,-21.0,None
1,916,"(0, 0, 255)",12-16,-72.0,None
1,916,"(255, 0, 0)",19x12,39.0,None
1,916,"(0, 0, 255)",5-9,-51.0,None
1,916,"(255, 0, 0)",7x16,30.0,None
1,916,"(0, 0, 255)",13-17,0.0,None
1,916,"(255, 0, 0)",12-8,0.0,None
1,916,"(0, 0, 255)",17-21,-21.0,None
1,916,"(255, 0, 0)",31-27,-121.0,None
1,916,"(0, 0, 255)",21x30x23x32,102.0,None
1,916,"(255, 0, 0)",8-4,40.0,None
1,916,"(0, 0, 255)",9-14,0.0,None
1,916,"(255, 0, 0)",4-8,0.0,None
1,916,"(0, 0, 255)",14-17,0.0,None
1,916,"(255, 0, 0)",8-11,0.0,None
1,916,"(0, 0, 255)",17-21,0.0,None
1,916,"(255, 0, 0)",11-15,0.0,None
1,916,"(0, 0, 255)",32-27,-21.0,None
1,916,"(255, 0, 0)",24-19,30.0,None
1,916,"(0, 0, 255)",27-31,0.0,None
1,916,"(255, 0, 0)",16-11,0.0,None
1,916,"(0, 0, 255)",31-26,0.0,None
1,916,"(255, 0, 0)",28-24,0.0,None
1,916,"(0, 0, 255)",21-25,-23.0,None
1,916,"(255, 0, 0)",29x22,-21.0,None
1,916,"(0, 0, 255)",26x17,30.0,None
1,916,"(255, 0, 0)",15-10,0.0,None
1,916,"(0, 0, 255)",17-22,0.0,None
1,916,"(255, 0, 0)",19-15,0.0,None
1,916,"(0, 0, 255)",22-18,0.0,None
1,916,"(255, 0, 0)",10-14,-72.0,None
1,916,"(0, 0, 255)",18x9,60.0,None
1,916,"(255, 0, 0)",11-8,0.0,None
1,916,"(0, 0, 255)",9-5,0.0,None
1,916,"(255, 0, 0)",15-11,0.0,None
1,916,"(0, 0, 255)",5-9,0.0,None
1,916,"(255, 0, 0)",11-7,0.0,None
1,916,"(0, 0, 255)",9-13,-28.0,None
1,916,"(255, 0, 0)",8-4,0.0,None
1,916,"(0, 0, 255)",13-9,-28.0,None
1,916,"(255, 0, 0)",4-8,0.0,Tie
