epoch,episode,turn,move,reward,winner
2,3023,"(0, 0, 255)",11-15,0.0,None
2,3023,"(255, 0, 0)",21-17,0.0,None
2,3023,"(0, 0, 255)",9-13,0.0,None
2,3023,"(255, 0, 0)",17-14,-51.0,None
2,3023,"(0, 0, 255)",10x17,30.0,None
2,3023,"(255, 0, 0)",23-19,-21.0,None
2,3023,"(0, 0, 255)",17-21,5.0,None
2,3023,"(255, 0, 0)",19x10,-51.0,None
2,3023,"(0, 0, 255)",6x15,30.0,None
2,3023,"(255, 0, 0)",22-17,5.0,None
2,3023,"(0, 0, 255)",13x22,-51.0,None
2,3023,"(255, 0, 0)",26x17,30.0,None
2,3023,"(0, 0, 255)",15-19,-51.0,None
2,3023,"(255, 0, 0)",24x15,30.0,None
2,3023,"(0, 0, 255)",2-6,0.0,None
2,3023,"(255, 0, 0)",30-26,-72.0,None
2,3023,"(0, 0, 255)",21x30x23,49.0,None
2,3023,"(255, 0, 0)",27x18,30.0,None
2,3023,"(0, 0, 255)",7-10,28.0,None
2,3023,"(255, 0, 0)",29-25,-51.0,None
2,3023,"(0, 0, 255)",10x19,30.0,None
2,3023,"(255, 0, 0)",28-24,-72.0,None
2,3023,"(0, 0, 255)",19x28,60.0,None
2,3023,"(255, 0, 0)",32-27,-28.0,None
2,3023,"(0, 0, 255)",6-9,0.0,None
2,3023,"(255, 0, 0)",18-14,-51.0,None
2,3023,"(0, 0, 255)",9x18,30.0,None
2,3023,"(255, 0, 0)",27-23,-23.0,None
2,3023,"(0, 0, 255)",18x27,-21.0,None
2,3023,"(255, 0, 0)",31x24,2.0,None
2,3023,"(0, 0, 255)",1-6,0.0,None
2,3023,"(255, 0, 0)",17-13,-28.0,None
2,3023,"(0, 0, 255)",12-16,0.0,None
2,3023,"(255, 0, 0)",24-19,-72.0,None
2,3023,"(0, 0, 255)",16x23,60.0,None
2,3023,"(255, 0, 0)",25-22,-28.0,None
2,3023,"(0, 0, 255)",5-9,0.0,None
2,3023,"(255, 0, 0)",22-18,-28.0,None
2,3023,"(0, 0, 255)",9-14,-100.0,None
2,3023,"(255, 0, 0)",18x9x2,72.0,None
2,3023,"(0, 0, 255)",23-26,0.0,None
2,3023,"(255, 0, 0)",2-6,-28.0,None
2,3023,"(0, 0, 255)",26-31,40.0,None
2,3023,"(255, 0, 0)",6-10,-28.0,None
2,3023,"(0, 0, 255)",28-32,40.0,None
2,3023,"(255, 0, 0)",10-15,0.0,None
2,3023,"(0, 0, 255)",8-12,0.0,None
2,3023,"(255, 0, 0)",15-10,0.0,None
2,3023,"(0, 0, 255)",12-16,0.0,None
2,3023,"(255, 0, 0)",10-14,0.0,None
2,3023,"(0, 0, 255)",16-19,0.0,None
2,3023,"(255, 0, 0)",14-9,0.0,None
2,3023,"(0, 0, 255)",32-27,0.0,None
2,3023,"(255, 0, 0)",9-5,0.0,None
2,3023,"(0, 0, 255)",31-26,0.0,None
2,3023,"(255, 0, 0)",5-1,0.0,None
2,3023,"(0, 0, 255)",19-24,0.0,None
2,3023,"(255, 0, 0)",13-9,0.0,None
2,3023,"(0, 0, 255)",27-32,0.0,None
2,3023,"(255, 0, 0)",9-6,0.0,None
2,3023,"(0, 0, 255)",4-8,-28.0,None
2,3023,"(255, 0, 0)",1-5,0.0,None
2,3023,"(0, 0, 255)",8-12,-28.0,None
2,3023,"(255, 0, 0)",6-1,40.0,None
2,3023,"(0, 0, 255)",3-8,0.0,None
2,3023,"(255, 0, 0)",1-6,0.0,None
2,3023,"(0, 0, 255)",24-27,0.0,None
2,3023,"(255, 0, 0)",6-10,-28.0,None
2,3023,"(0, 0, 255)",12-16,0.0,None
2,3023,"(255, 0, 0)",10-15,-28.0,None
2,3023,"(0, 0, 255)",26-23,0.0,None
2,3023,"(255, 0, 0)",15-11,-72.0,None
2,3023,"(0, 0, 255)",8x15,60.0,None
2,3023,"(255, 0, 0)",5-9,-28.0,None
2,3023,"(0, 0, 255)",16-20,0.0,None
2,3023,"(255, 0, 0)",9-13,-28.0,None
2,3023,"(0, 0, 255)",15-19,0.0,None
2,3023,"(255, 0, 0)",13-9,-28.0,None
2,3023,"(0, 0, 255)",23-18,0.0,None
2,3023,"(255, 0, 0)",9-13,-28.0,None
2,3023,"(0, 0, 255)",19-24,0.0,None
2,3023,"(255, 0, 0)",13-9,-28.0,None
2,3023,"(0, 0, 255)",32-28,0.0,None
2,3023,"(255, 0, 0)",9-6,-28.0,None
2,3023,"(0, 0, 255)",27-31,40.0,None
2,3023,"(255, 0, 0)",6-1,0.0,None
2,3023,"(0, 0, 255)",18-14,0.0,None
2,3023,"(255, 0, 0)",1-6,0.0,None
2,3023,"(0, 0, 255)",14-10,-72.0,None
2,3023,"(255, 0, 0)",6x15,60.0,None
2,3023,"(0, 0, 255)",24-27,0.0,None
2,3023,"(255, 0, 0)",15-19,-28.0,None
2,3023,"(0, 0, 255)",31-26,0.0,None
2,3023,"(255, 0, 0)",19-16,-28.0,None
2,3023,"(0, 0, 255)",27-32,40.0,None
2,3023,"(255, 0, 0)",16-11,0.0,None
2,3023,"(0, 0, 255)",26-30,0.0,None
2,3023,"(255, 0, 0)",11-7,0.0,None
2,3023,"(0, 0, 255)",20-24,0.0,None
2,3023,"(255, 0, 0)",7-3,0.0,None
2,3023,"(0, 0, 255)",32-27,0.0,None
2,3023,"(255, 0, 0)",3-7,0.0,None
2,3023,"(0, 0, 255)",30-25,0.0,None
2,3023,"(255, 0, 0)",7-11,0.0,None
2,3023,"(0, 0, 255)",25-30,0.0,None
2,3023,"(255, 0, 0)",11-15,0.0,None
2,3023,"(0, 0, 255)",27-31,0.0,None
2,3023,"(255, 0, 0)",15-19,0.0,None
2,3023,"(0, 0, 255)",30-25,0.0,None
2,3023,"(255, 0, 0)",19-16,0.0,None
2,3023,"(0, 0, 255)",25-22,0.0,None
2,3023,"(255, 0, 0)",16-19,0.0,None
2,3023,"(0, 0, 255)",28-32,-51.0,None
2,3023,"(255, 0, 0)",19x28,30.0,None
2,3023,"(0, 0, 255)",22-25,0.0,None
2,3023,"(255, 0, 0)",28-24,0.0,None
2,3023,"(0, 0, 255)",31-26,0.0,None
2,3023,"(255, 0, 0)",24-20,0.0,None
2,3023,"(0, 0, 255)",26-31,0.0,Tie
2,3023,"(255, 0, 0)",20-16,0.0,None
2,3023,"(0, 0, 255)",31-26,0.0,Tie
2,3023,"(255, 0, 0)",16-19,0.0,Tie
