epoch,episode,turn,move,reward,winner
2,109,"(0, 0, 255)",9-13,0.0,None
2,109,"(255, 0, 0)",24-20,0.0,None
2,109,"(0, 0, 255)",12-16,0.0,None
2,109,"(255, 0, 0)",28-24,0.0,None
2,109,"(0, 0, 255)",16-19,-102.0,None
2,109,"(255, 0, 0)",23x16,60.0,None
2,109,"(0, 0, 255)",13-17,-81.0,None
2,109,"(255, 0, 0)",21x14,7.0,None
2,109,"(0, 0, 255)",10x17,-21.0,None
2,109,"(255, 0, 0)",22x13,30.0,None
2,109,"(0, 0, 255)",5-9,0.0,None
2,109,"(255, 0, 0)",32-28,0.0,None
2,109,"(0, 0, 255)",1-5,0.0,None
2,109,"(255, 0, 0)",27-23,0.0,None
2,109,"(0, 0, 255)",9-14,0.0,None
2,109,"(255, 0, 0)",25-22,0.0,None
2,109,"(0, 0, 255)",14-18,-102.0,None
2,109,"(255, 0, 0)",22x15,-42.0,None
2,109,"(0, 0, 255)",11x18x27,60.0,None
2,109,"(255, 0, 0)",29-25,-28.0,None
2,109,"(0, 0, 255)",8-12,-21.0,None
2,109,"(255, 0, 0)",26-23,-16.0,None
2,109,"(0, 0, 255)",12x19x26,-21.0,None
2,109,"(255, 0, 0)",30x23,2.0,None
2,109,"(0, 0, 255)",7-11,0.0,None
2,109,"(255, 0, 0)",25-22,-28.0,None
2,109,"(0, 0, 255)",6-10,0.0,None
2,109,"(255, 0, 0)",24-19,-49.0,None
2,109,"(0, 0, 255)",10-14,-51.0,None
2,109,"(255, 0, 0)",31x24,30.0,None
2,109,"(0, 0, 255)",11-16,-81.0,None
2,109,"(255, 0, 0)",19x12,30.0,None
2,109,"(0, 0, 255)",14-17,-21.0,None
2,109,"(255, 0, 0)",24-19,-51.0,None
2,109,"(0, 0, 255)",17x26,30.0,None
2,109,"(255, 0, 0)",28-24,-28.0,None
2,109,"(0, 0, 255)",26-31,40.0,None
2,109,"(255, 0, 0)",12-8,-81.0,None
2,109,"(0, 0, 255)",3x12,30.0,None
2,109,"(255, 0, 0)",13-9,-51.0,None
2,109,"(0, 0, 255)",5x14,30.0,None
2,109,"(255, 0, 0)",19-15,0.0,None
2,109,"(0, 0, 255)",31-27,-21.0,None
2,109,"(255, 0, 0)",23-18,-72.0,None
2,109,"(0, 0, 255)",14x23,60.0,None
2,109,"(255, 0, 0)",24-19,0.0,None
2,109,"(0, 0, 255)",27-31,0.0,None
2,109,"(255, 0, 0)",15-10,0.0,None
2,109,"(0, 0, 255)",31-26,0.0,None
2,109,"(255, 0, 0)",19-16,-51.0,None
2,109,"(0, 0, 255)",12x19,30.0,None
2,109,"(255, 0, 0)",10-6,-51.0,None
2,109,"(0, 0, 255)",2x9,30.0,None
2,109,"(255, 0, 0)",20-16,0.0,None
2,109,"(0, 0, 255)",26-30,0.0,None
2,109,"(255, 0, 0)",16-11,0.0,None
2,109,"(0, 0, 255)",30-26,0.0,None
2,109,"(255, 0, 0)",11-7,0.0,None
2,109,"(0, 0, 255)",26-31,-28.0,None
2,109,"(255, 0, 0)",7-2,40.0,None
2,109,"(0, 0, 255)",31-26,0.0,Tie
2,109,"(255, 0, 0)",2-6,-21.0,None
2,109,"(0, 0, 255)",26-30,-51.0,None
2,109,"(255, 0, 0)",6x13,30.0,None
2,109,"(0, 0, 255)",23-27,0.0,None
2,109,"(255, 0, 0)",13-9,-28.0,None
2,109,"(0, 0, 255)",30-26,0.0,None
2,109,"(255, 0, 0)",9-5,-28.0,None
2,109,"(0, 0, 255)",26-31,0.0,None
2,109,"(255, 0, 0)",5-1,-28.0,None
2,109,"(0, 0, 255)",27-32,40.0,None
2,109,"(255, 0, 0)",1-5,0.0,None
2,109,"(0, 0, 255)",32-28,0.0,None
2,109,"(255, 0, 0)",5-1,0.0,None
2,109,"(0, 0, 255)",31-27,0.0,None
2,109,"(255, 0, 0)",1-5,0.0,None
2,109,"(0, 0, 255)",27-32,0.0,None
2,109,"(255, 0, 0)",5-1,0.0,Tie
2,109,"(0, 0, 255)",4-8,0.0,None
2,109,"(255, 0, 0)",1-5,0.0,None
2,109,"(0, 0, 255)",19-24,0.0,None
2,109,"(255, 0, 0)",5-1,0.0,None
2,109,"(0, 0, 255)",8-11,0.0,None
2,109,"(255, 0, 0)",1-5,0.0,None
2,109,"(0, 0, 255)",11-15,0.0,None
2,109,"(255, 0, 0)",5-1,0.0,None
2,109,"(0, 0, 255)",32-27,0.0,None
2,109,"(255, 0, 0)",1-5,0.0,None
2,109,"(0, 0, 255)",27-23,0.0,None
2,109,"(255, 0, 0)",5-1,0.0,None
2,109,"(0, 0, 255)",28-32,0.0,None
2,109,"(255, 0, 0)",1-5,0.0,Tie
2,109,"(0, 0, 255)",24-28,0.0,None
2,109,"(255, 0, 0)",5-1,0.0,None
2,109,"(0, 0, 255)",32-27,0.0,Tie
