epoch,episode,turn,move,reward,winner
1,3467,"(0, 0, 255)",11-15,0.0,None
1,3467,"(255, 0, 0)",23-18,-21.0,None
1,3467,"(0, 0, 255)",9-14,5.0,None
1,3467,"(255, 0, 0)",18x9,-51.0,None
1,3467,"(0, 0, 255)",5x14,30.0,None
1,3467,"(255, 0, 0)",24-19,5.0,None
1,3467,"(0, 0, 255)",15x24,-51.0,None
1,3467,"(255, 0, 0)",27x20,30.0,None
1,3467,"(0, 0, 255)",14-18,-23.0,None
1,3467,"(255, 0, 0)",22x15,-21.0,None
1,3467,"(0, 0, 255)",10x19,30.0,None
1,3467,"(255, 0, 0)",26-22,0.0,None
1,3467,"(0, 0, 255)",19-23,0.0,None
1,3467,"(255, 0, 0)",22-18,0.0,None
1,3467,"(0, 0, 255)",23-26,-81.0,None
1,3467,"(255, 0, 0)",30x23,30.0,None
1,3467,"(0, 0, 255)",12-16,5.0,None
1,3467,"(255, 0, 0)",20x11,-51.0,None
1,3467,"(0, 0, 255)",7x16,30.0,None
1,3467,"(255, 0, 0)",23-19,-72.0,None
1,3467,"(0, 0, 255)",16x23,60.0,None
1,3467,"(255, 0, 0)",32-27,-79.0,None
1,3467,"(0, 0, 255)",23x32,70.0,None
1,3467,"(255, 0, 0)",31-27,-72.0,None
1,3467,"(0, 0, 255)",32x23x14,60.0,None
1,3467,"(255, 0, 0)",28-24,0.0,None
1,3467,"(0, 0, 255)",6-9,0.0,None
1,3467,"(255, 0, 0)",25-22,0.0,None
1,3467,"(0, 0, 255)",9-13,0.0,None
1,3467,"(255, 0, 0)",24-19,0.0,None
1,3467,"(0, 0, 255)",2-7,0.0,None
1,3467,"(255, 0, 0)",22-17,-72.0,None
1,3467,"(0, 0, 255)",13x22,60.0,None
1,3467,"(255, 0, 0)",29-25,-100.0,None
1,3467,"(0, 0, 255)",22x29,100.0,None
1,3467,"(255, 0, 0)",19-16,0.0,None
1,3467,"(0, 0, 255)",14-10,0.0,None
1,3467,"(255, 0, 0)",16-12,0.0,None
1,3467,"(0, 0, 255)",8-11,0.0,None
1,3467,"(255, 0, 0)",12-8,-51.0,None
1,3467,"(0, 0, 255)",3x12,30.0,None
1,3467,"(255, 0, 0)",21-17,0.0,None
1,3467,"(0, 0, 255)",10-6,0.0,None
1,3467,"(255, 0, 0)",17-14,0.0,None
1,3467,"(0, 0, 255)",6-9,-72.0,None
1,3467,"(255, 0, 0)",14x5,60.0,None
1,3467,"(0, 0, 255)",11-15,-140.0,None
1,3467,"(255, 0, 0)",No Legal Move,200.0,Tie
