epoch,episode,turn,agent,move,reward,success,winner
49,9648,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,8-12,-2.9,True,None
49,9648,"(255, 0, 0)",Agent 2,18x9,-0.9000000000000004,True,None
49,9648,"(0, 0, 255)",Agent 1,5x14,5.1,True,None
49,9648,"(255, 0, 0)",Agent 2,23-19,-2.9,True,None
49,9648,"(0, 0, 255)",Agent 1,16x23,-0.9000000000000004,True,None
49,9648,"(255, 0, 0)",Agent 2,26x19,5.1,True,None
49,9648,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,20-16,-2.9,True,None
49,9648,"(0, 0, 255)",Agent 1,11x20,5.1,True,None
49,9648,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,7-11,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,21-17,-2.9,True,None
49,9648,"(0, 0, 255)",Agent 1,14x21x30x23x16,645.1,True,None
49,9648,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,3-7,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,10-14,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
49,9648,"(255, 0, 0)",Agent 2,24x15,2.0999999999999996,True,None
49,9648,"(0, 0, 255)",Agent 1,11x18x25,25.1,True,None
49,9648,"(255, 0, 0)",Agent 2,31-26,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,14-17,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,27-23,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,17-21,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,20-24,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,23-18,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,24-27,-2.9,True,None
49,9648,"(255, 0, 0)",Agent 2,32x23,5.1,True,None
49,9648,"(0, 0, 255)",Agent 1,25-29,20.1,True,None
49,9648,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,18-14,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,2-6,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,23-18,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,7-11,-2.9,True,None
49,9648,"(255, 0, 0)",Agent 2,14x7,5.1,True,None
49,9648,"(0, 0, 255)",Agent 1,29-25,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,25-29,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,13-9,-2.9,True,None
49,9648,"(0, 0, 255)",Agent 1,6x13,8.1,True,None
49,9648,"(255, 0, 0)",Agent 2,18-14,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,11-15,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,14-9,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,8-11,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,9-5,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,29-25,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,7-3,20.1,True,None
49,9648,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,3-8,0.1,True,None
49,9648,"(0, 0, 255)",Agent 1,15-18,-2.9,True,None
49,9648,"(255, 0, 0)",Agent 2,8x15x22x29,125.1,True,None
49,9648,"(0, 0, 255)",Agent 1,16-19,0.1,True,None
49,9648,"(255, 0, 0)",Agent 2,29-25,-2.9,True,None
49,9648,"(0, 0, 255)",Agent 1,21x30,25.1,True,None
