epoch,episode,turn,move,reward,winner
4,682,"(0, 0, 255)",12-16,0.0,None
4,682,"(255, 0, 0)",24-20,0.0,None
4,682,"(0, 0, 255)",16-19,-51.0,None
4,682,"(255, 0, 0)",23x16,30.0,None
4,682,"(0, 0, 255)",10-14,0.0,None
4,682,"(255, 0, 0)",27-24,0.0,None
4,682,"(0, 0, 255)",14-18,-23.0,None
4,682,"(255, 0, 0)",22x15,-21.0,None
4,682,"(0, 0, 255)",11x18,30.0,None
4,682,"(255, 0, 0)",31-27,0.0,None
4,682,"(0, 0, 255)",9-14,0.0,None
4,682,"(255, 0, 0)",27-23,-23.0,None
4,682,"(0, 0, 255)",18x27,-21.0,None
4,682,"(255, 0, 0)",32x23,30.0,None
4,682,"(0, 0, 255)",8-12,-21.0,None
4,682,"(255, 0, 0)",26-22,-44.0,None
4,682,"(0, 0, 255)",12x19x26,9.0,None
4,682,"(255, 0, 0)",30x23,30.0,None
4,682,"(0, 0, 255)",14-17,-102.0,None
4,682,"(255, 0, 0)",21x14,60.0,None
4,682,"(0, 0, 255)",7-11,0.0,None
4,682,"(255, 0, 0)",24-19,0.0,None
4,682,"(0, 0, 255)",11-15,-23.0,None
4,682,"(255, 0, 0)",19x10,-21.0,None
4,682,"(0, 0, 255)",6x15,30.0,None
4,682,"(255, 0, 0)",25-21,0.0,None
4,682,"(0, 0, 255)",15-18,-72.0,None
4,682,"(255, 0, 0)",22x15,60.0,None
4,682,"(0, 0, 255)",5-9,-72.0,None
4,682,"(255, 0, 0)",14x5,60.0,None
4,682,"(0, 0, 255)",3-7,0.0,None
4,682,"(255, 0, 0)",29-25,0.0,None
4,682,"(0, 0, 255)",7-10,5.0,None
4,682,"(255, 0, 0)",15x6,-51.0,None
4,682,"(0, 0, 255)",1x10,2.0,None
4,682,"(255, 0, 0)",28-24,0.0,None
4,682,"(0, 0, 255)",10-14,-28.0,None
4,682,"(255, 0, 0)",25-22,0.0,None
4,682,"(0, 0, 255)",14-17,-102.0,None
4,682,"(255, 0, 0)",21x14,60.0,None
4,682,"(0, 0, 255)",2-6,-28.0,None
4,682,"(255, 0, 0)",23-18,0.0,None
4,682,"(0, 0, 255)",4-8,-28.0,None
4,682,"(255, 0, 0)",24-19,0.0,None
4,682,"(0, 0, 255)",8-12,-28.0,None
4,682,"(255, 0, 0)",20-16,0.0,None
4,682,"(0, 0, 255)",6-9,-28.0,None
4,682,"(255, 0, 0)",18-15,-72.0,None
4,682,"(0, 0, 255)",9x18x25,32.0,None
4,682,"(255, 0, 0)",16-11,-28.0,None
4,682,"(0, 0, 255)",12-16,-72.0,None
4,682,"(255, 0, 0)",19x12,32.0,None
4,682,"(0, 0, 255)",25-29,12.0,None
4,682,"(255, 0, 0)",12-8,0.0,None
4,682,"(0, 0, 255)",29-25,-28.0,None
4,682,"(255, 0, 0)",11-7,0.0,None
4,682,"(0, 0, 255)",25-30,-28.0,None
4,682,"(255, 0, 0)",15-11,0.0,None
4,682,"(0, 0, 255)",30-25,-28.0,None
4,682,"(255, 0, 0)",8-3,40.0,None
4,682,"(0, 0, 255)",25-30,-28.0,None
4,682,"(255, 0, 0)",11-8,0.0,None
4,682,"(0, 0, 255)",30-25,-28.0,None
4,682,"(255, 0, 0)",5-1,40.0,None
4,682,"(0, 0, 255)",25-30,-28.0,None
4,682,"(255, 0, 0)",8-4,40.0,None
4,682,"(0, 0, 255)",30-26,-28.0,None
4,682,"(255, 0, 0)",1-6,0.0,None
4,682,"(0, 0, 255)",26-31,-28.0,None
4,682,"(255, 0, 0)",7-2,40.0,None
4,682,"(0, 0, 255)",31-26,0.0,None
4,682,"(255, 0, 0)",6-10,0.0,None
4,682,"(0, 0, 255)",26-31,0.0,None
4,682,"(255, 0, 0)",10-14,0.0,None
4,682,"(0, 0, 255)",31-27,0.0,None
4,682,"(255, 0, 0)",14-17,0.0,None
4,682,"(0, 0, 255)",27-32,0.0,None
4,682,"(255, 0, 0)",17-21,0.0,None
4,682,"(0, 0, 255)",32-27,0.0,None
4,682,"(255, 0, 0)",21-25,0.0,None
4,682,"(0, 0, 255)",27-32,0.0,None
4,682,"(255, 0, 0)",25-29,0.0,None
4,682,"(0, 0, 255)",32-28,0.0,None
4,682,"(255, 0, 0)",3-8,0.0,None
4,682,"(0, 0, 255)",28-24,0.0,None
4,682,"(255, 0, 0)",8-3,0.0,Tie
4,682,"(0, 0, 255)",24-28,0.0,Tie
