epoch,episode,turn,move,reward,winner
1,1995,"(0, 0, 255)",11-15,0.0,None
1,1995,"(255, 0, 0)",22-18,5.0,None
1,1995,"(0, 0, 255)",15x22,-51.0,None
1,1995,"(255, 0, 0)",25x18,30.0,None
1,1995,"(0, 0, 255)",7-11,0.0,None
1,1995,"(255, 0, 0)",30-25,0.0,None
1,1995,"(0, 0, 255)",10-15,-21.0,None
1,1995,"(255, 0, 0)",24-20,5.0,None
1,1995,"(0, 0, 255)",15x22,-51.0,None
1,1995,"(255, 0, 0)",25x18,30.0,None
1,1995,"(0, 0, 255)",2-7,0.0,None
1,1995,"(255, 0, 0)",29-25,0.0,None
1,1995,"(0, 0, 255)",6-10,0.0,None
1,1995,"(255, 0, 0)",21-17,0.0,None
1,1995,"(0, 0, 255)",9-14,-23.0,None
1,1995,"(255, 0, 0)",18x9,-91.0,None
1,1995,"(0, 0, 255)",5x14x21x30,130.0,None
1,1995,"(255, 0, 0)",20-16,-81.0,None
1,1995,"(0, 0, 255)",12x19,35.0,None
1,1995,"(255, 0, 0)",23x16,-51.0,None
1,1995,"(0, 0, 255)",30x23,7.0,None
1,1995,"(255, 0, 0)",27x18,-21.0,None
1,1995,"(0, 0, 255)",11x20,30.0,None
1,1995,"(255, 0, 0)",18-14,-51.0,None
1,1995,"(0, 0, 255)",10x17,30.0,None
1,1995,"(255, 0, 0)",32-27,0.0,None
1,1995,"(0, 0, 255)",17-21,0.0,None
1,1995,"(255, 0, 0)",28-24,0.0,None
1,1995,"(0, 0, 255)",1-6,0.0,None
1,1995,"(255, 0, 0)",24-19,0.0,None
1,1995,"(0, 0, 255)",20-24,-51.0,None
1,1995,"(255, 0, 0)",27x20,30.0,None
1,1995,"(0, 0, 255)",7-10,0.0,None
1,1995,"(255, 0, 0)",31-27,0.0,None
1,1995,"(0, 0, 255)",10-14,0.0,None
1,1995,"(255, 0, 0)",19-16,0.0,None
1,1995,"(0, 0, 255)",8-11,-23.0,None
1,1995,"(255, 0, 0)",16x7,-21.0,None
1,1995,"(0, 0, 255)",3x10,30.0,None
1,1995,"(255, 0, 0)",27-24,0.0,None
1,1995,"(0, 0, 255)",10-15,0.0,None
1,1995,"(255, 0, 0)",24-19,-72.0,None
1,1995,"(0, 0, 255)",15x24,60.0,None
1,1995,"(255, 0, 0)",20-16,0.0,None
1,1995,"(0, 0, 255)",6-9,0.0,None
1,1995,"(255, 0, 0)",16-11,0.0,None
1,1995,"(0, 0, 255)",14-17,0.0,None
1,1995,"(255, 0, 0)",11-8,-401.0,"(0, 0, 255)"
1,1995,"(0, 0, 255)",4x11,530.0,"(0, 0, 255)"
