epoch,episode,turn,agent,move,reward,success,winner
22,7608,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
22,7608,"(255, 0, 0)",Agent 2,23x16,5.1,True,None
22,7608,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,14-18,-2.9,True,None
22,7608,"(255, 0, 0)",Agent 2,22x15,-0.9000000000000004,True,None
22,7608,"(0, 0, 255)",Agent 1,10x19x28,25.1,True,None
22,7608,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,31-27,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,27-23,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,11-15,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,14-17,-5.9,True,None
22,7608,"(255, 0, 0)",Agent 2,22x13,8.1,True,None
22,7608,"(0, 0, 255)",Agent 1,2-6,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,16-12,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,15-19,-5.9,True,None
22,7608,"(255, 0, 0)",Agent 2,24x15,2.0999999999999996,True,None
22,7608,"(0, 0, 255)",Agent 1,10x19x26,22.1,True,None
22,7608,"(255, 0, 0)",Agent 2,30x23,5.1,True,None
22,7608,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
22,7608,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,25-22,-2.9,True,None
22,7608,"(0, 0, 255)",Agent 1,27x18x25,22.1,True,None
22,7608,"(255, 0, 0)",Agent 2,29x22,5.1,True,None
22,7608,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,7-11,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,20-16,-2.9,True,None
22,7608,"(0, 0, 255)",Agent 1,11x20x27,28.1,True,None
22,7608,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,27-31,20.1,True,None
22,7608,"(255, 0, 0)",Agent 2,18-14,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,3-7,-2.9,True,None
22,7608,"(255, 0, 0)",Agent 2,12x3,25.1,True,None
22,7608,"(0, 0, 255)",Agent 1,4-8,-2.9,True,None
22,7608,"(255, 0, 0)",Agent 2,3x12,5.1,True,None
22,7608,"(0, 0, 255)",Agent 1,7-11,-2.9,True,None
22,7608,"(255, 0, 0)",Agent 2,14x7,5.1,True,None
22,7608,"(0, 0, 255)",Agent 1,11-15,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,12-8,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,15-18,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,17-14,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,18-22,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,14-9,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,22-25,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,9-6,-2.9,True,None
22,7608,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
22,7608,"(255, 0, 0)",Agent 2,13-9,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,25-29,20.1,True,None
22,7608,"(255, 0, 0)",Agent 2,9-6,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,29-25,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,8-12,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,31-27,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,7-2,20.1,True,None
22,7608,"(0, 0, 255)",Agent 1,27-23,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,12-8,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,25-22,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,8-3,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,23-19,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,3-8,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,22-18,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,8-3,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,19-16,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,3-8,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,18-15,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,8-3,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,3-8,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,15-18,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,8-3,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,20-24,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,3-8,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,24-20,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,8-3,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,20-24,0.1,True,None
22,7608,"(255, 0, 0)",Agent 2,3-8,0.1,True,None
22,7608,"(0, 0, 255)",Agent 1,24-20,0.1,True,None
