epoch,episode,turn,agent,move,reward,success,winner
73,2338,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,14-18,-5.9,True,None
73,2338,"(255, 0, 0)",Agent 2,22x15,-0.9000000000000004,True,None
73,2338,"(0, 0, 255)",Agent 1,10x19x28,25.1,True,None
73,2338,"(255, 0, 0)",Agent 2,23-19,-2.9,True,None
73,2338,"(0, 0, 255)",Agent 1,16x23,-0.9000000000000004,True,None
73,2338,"(255, 0, 0)",Agent 2,26x19,5.1,True,None
73,2338,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,20-16,-2.9,True,None
73,2338,"(0, 0, 255)",Agent 1,11x20,5.1,True,None
73,2338,"(255, 0, 0)",Agent 2,31-26,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,27-23,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,9-13,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
73,2338,"(255, 0, 0)",Agent 2,19x10,2.0999999999999996,True,None
73,2338,"(0, 0, 255)",Agent 1,7x14,5.1,True,None
73,2338,"(255, 0, 0)",Agent 2,23-19,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,2-6,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,27-23,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,6-9,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,21-17,-5.9,True,None
73,2338,"(0, 0, 255)",Agent 1,14x21,8.1,True,None
73,2338,"(255, 0, 0)",Agent 2,23-18,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,3-7,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,19-15,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,7-10,-2.9,True,None
73,2338,"(255, 0, 0)",Agent 2,15x6,2.0999999999999996,True,None
73,2338,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
73,2338,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,9-14,-2.9,True,None
73,2338,"(255, 0, 0)",Agent 2,18x9,8.1,True,None
73,2338,"(0, 0, 255)",Agent 1,10-14,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,30-25,-2.9,True,None
73,2338,"(0, 0, 255)",Agent 1,21x30x23,45.1,True,None
73,2338,"(255, 0, 0)",Agent 2,22-17,-5.9,True,None
73,2338,"(0, 0, 255)",Agent 1,14x21,8.1,True,None
73,2338,"(255, 0, 0)",Agent 2,29-25,-2.9,True,None
73,2338,"(0, 0, 255)",Agent 1,21x30,25.1,True,None
73,2338,"(255, 0, 0)",Agent 2,9-6,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,23-27,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,6-2,20.1,True,None
73,2338,"(0, 0, 255)",Agent 1,30-26,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,2-7,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,26-31,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,7-10,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
73,2338,"(255, 0, 0)",Agent 2,10-14,0.1,True,None
73,2338,"(0, 0, 255)",Agent 1,31-26,0.1,True,None
73,2338,"(255, 0, 0)",Agent 2,14-17,-2.9,True,None
73,2338,"(0, 0, 255)",Agent 1,13x22,505.1,True,"(0, 0, 255)"
