epoch,episode,turn,move,reward,winner
1,1546,"(0, 0, 255)",10-14,0.0,None
1,1546,"(255, 0, 0)",24-19,0.0,None
1,1546,"(0, 0, 255)",11-15,-23.0,None
1,1546,"(255, 0, 0)",19x10,-21.0,None
1,1546,"(0, 0, 255)",6x15,30.0,None
1,1546,"(255, 0, 0)",22-18,5.0,None
1,1546,"(0, 0, 255)",15x22,-51.0,None
1,1546,"(255, 0, 0)",25x18,30.0,None
1,1546,"(0, 0, 255)",14-17,-51.0,None
1,1546,"(255, 0, 0)",21x14,30.0,None
1,1546,"(0, 0, 255)",12-16,0.0,None
1,1546,"(255, 0, 0)",27-24,0.0,None
1,1546,"(0, 0, 255)",8-12,0.0,None
1,1546,"(255, 0, 0)",30-25,0.0,None
1,1546,"(0, 0, 255)",4-8,0.0,None
1,1546,"(255, 0, 0)",23-19,-121.0,None
1,1546,"(0, 0, 255)",16x23x30x21,130.0,None
1,1546,"(255, 0, 0)",31-27,0.0,None
1,1546,"(0, 0, 255)",1-6,0.0,None
1,1546,"(255, 0, 0)",27-23,0.0,None
1,1546,"(0, 0, 255)",21-25,-51.0,None
1,1546,"(255, 0, 0)",29x22,30.0,None
1,1546,"(0, 0, 255)",7-11,0.0,None
1,1546,"(255, 0, 0)",18-15,-102.0,None
1,1546,"(0, 0, 255)",9x18x27,37.0,None
1,1546,"(255, 0, 0)",32x23,-42.0,None
1,1546,"(0, 0, 255)",11x18x27,60.0,None
1,1546,"(255, 0, 0)",22-17,-28.0,None
1,1546,"(0, 0, 255)",27-31,40.0,None
1,1546,"(255, 0, 0)",24-19,0.0,None
1,1546,"(0, 0, 255)",12-16,-72.0,None
1,1546,"(255, 0, 0)",19x12,60.0,None
1,1546,"(0, 0, 255)",6-9,0.0,None
1,1546,"(255, 0, 0)",17-14,-51.0,None
1,1546,"(0, 0, 255)",9x18,30.0,None
1,1546,"(255, 0, 0)",28-24,0.0,None
1,1546,"(0, 0, 255)",18-22,0.0,None
1,1546,"(255, 0, 0)",24-20,0.0,None
1,1546,"(0, 0, 255)",22-26,0.0,None
1,1546,"(255, 0, 0)",20-16,-28.0,None
1,1546,"(0, 0, 255)",26-30,68.0,None
1,1546,"(255, 0, 0)",16-11,-72.0,None
1,1546,"(0, 0, 255)",8x15,88.0,None
1,1546,"(255, 0, 0)",12-8,-401.0,"(0, 0, 255)"
1,1546,"(0, 0, 255)",3x12,530.0,"(0, 0, 255)"
