epoch,episode,turn,move,reward,winner
1,4767,"(0, 0, 255)",11-15,0.0,None
1,4767,"(255, 0, 0)",22-17,0.0,None
1,4767,"(0, 0, 255)",10-14,-23.0,None
1,4767,"(255, 0, 0)",17x10,-21.0,None
1,4767,"(0, 0, 255)",7x14,30.0,None
1,4767,"(255, 0, 0)",23-18,-25.0,None
1,4767,"(0, 0, 255)",14x23,-44.0,None
1,4767,"(255, 0, 0)",26x19x10,9.0,None
1,4767,"(0, 0, 255)",6x15,30.0,None
1,4767,"(255, 0, 0)",21-17,0.0,None
1,4767,"(0, 0, 255)",15-19,-51.0,None
1,4767,"(255, 0, 0)",24x15,30.0,None
1,4767,"(0, 0, 255)",3-7,0.0,None
1,4767,"(255, 0, 0)",27-24,0.0,None
1,4767,"(0, 0, 255)",9-14,-121.0,None
1,4767,"(255, 0, 0)",17x10x3,130.0,None
1,4767,"(0, 0, 255)",2-6,0.0,None
1,4767,"(255, 0, 0)",31-26,0.0,None
1,4767,"(0, 0, 255)",12-16,-72.0,None
1,4767,"(255, 0, 0)",3x12x19,60.0,None
1,4767,"(0, 0, 255)",6-9,0.0,None
1,4767,"(255, 0, 0)",24-20,0.0,None
1,4767,"(0, 0, 255)",9-14,0.0,None
1,4767,"(255, 0, 0)",15-11,0.0,None
1,4767,"(0, 0, 255)",5-9,0.0,None
1,4767,"(255, 0, 0)",25-22,0.0,None
1,4767,"(0, 0, 255)",4-8,-100.0,None
1,4767,"(255, 0, 0)",11x4,100.0,None
1,4767,"(0, 0, 255)",1-5,0.0,None
1,4767,"(255, 0, 0)",4-8,0.0,None
1,4767,"(0, 0, 255)",14-18,-72.0,None
1,4767,"(255, 0, 0)",22x15,60.0,None
1,4767,"(0, 0, 255)",9-14,0.0,None
1,4767,"(255, 0, 0)",20-16,0.0,None
1,4767,"(0, 0, 255)",14-17,0.0,None
1,4767,"(255, 0, 0)",19-23,0.0,None
1,4767,"(0, 0, 255)",17-22,-72.0,None
1,4767,"(255, 0, 0)",26x17,60.0,None
1,4767,"(0, 0, 255)",5-9,0.0,None
1,4767,"(255, 0, 0)",16-11,0.0,None
1,4767,"(0, 0, 255)",9-13,-21.0,None
1,4767,"(255, 0, 0)",30-26,-100.0,None
1,4767,"(0, 0, 255)",13x22x31,100.0,None
1,4767,"(255, 0, 0)",32-27,-23.0,None
1,4767,"(0, 0, 255)",31x24,-371.0,"(255, 0, 0)"
1,4767,"(255, 0, 0)",28x19,530.0,"(255, 0, 0)"
