epoch,episode,turn,move,reward,winner
1,3737,"(0, 0, 255)",10-14,0.0,None
1,3737,"(255, 0, 0)",24-20,0.0,None
1,3737,"(0, 0, 255)",14-17,-81.0,None
1,3737,"(255, 0, 0)",21x14,35.0,None
1,3737,"(0, 0, 255)",9x18,-51.0,None
1,3737,"(255, 0, 0)",22x15,7.0,None
1,3737,"(0, 0, 255)",11x18,-21.0,None
1,3737,"(255, 0, 0)",23x14,30.0,None
1,3737,"(0, 0, 255)",12-16,5.0,None
1,3737,"(255, 0, 0)",20x11,-51.0,None
1,3737,"(0, 0, 255)",7x16,30.0,None
1,3737,"(255, 0, 0)",27-23,0.0,None
1,3737,"(0, 0, 255)",16-19,-51.0,None
1,3737,"(255, 0, 0)",23x16,30.0,None
1,3737,"(0, 0, 255)",8-12,-21.0,None
1,3737,"(255, 0, 0)",28-24,-72.0,None
1,3737,"(0, 0, 255)",12x19x28,60.0,None
1,3737,"(255, 0, 0)",31-27,0.0,None
1,3737,"(0, 0, 255)",6-10,5.0,None
1,3737,"(255, 0, 0)",14x7,-51.0,None
1,3737,"(0, 0, 255)",2x11,30.0,None
1,3737,"(255, 0, 0)",26-23,0.0,None
1,3737,"(0, 0, 255)",11-16,0.0,None
1,3737,"(255, 0, 0)",25-22,0.0,None
1,3737,"(0, 0, 255)",4-8,0.0,None
1,3737,"(255, 0, 0)",30-26,0.0,None
1,3737,"(0, 0, 255)",16-20,0.0,None
1,3737,"(255, 0, 0)",23-19,0.0,None
1,3737,"(0, 0, 255)",8-11,0.0,None
1,3737,"(255, 0, 0)",29-25,0.0,None
1,3737,"(0, 0, 255)",20-24,-72.0,None
1,3737,"(255, 0, 0)",27x20,60.0,None
1,3737,"(0, 0, 255)",5-9,0.0,None
1,3737,"(255, 0, 0)",26-23,0.0,None
1,3737,"(0, 0, 255)",11-15,-72.0,None
1,3737,"(255, 0, 0)",19x10,60.0,None
1,3737,"(0, 0, 255)",3-8,0.0,None
1,3737,"(255, 0, 0)",23-19,0.0,None
1,3737,"(0, 0, 255)",1-5,0.0,None
1,3737,"(255, 0, 0)",22-18,0.0,None
1,3737,"(0, 0, 255)",9-14,-23.0,None
1,3737,"(255, 0, 0)",18x9,-21.0,None
1,3737,"(0, 0, 255)",5x14,30.0,None
1,3737,"(255, 0, 0)",32-27,-28.0,None
1,3737,"(0, 0, 255)",14-18,0.0,None
1,3737,"(255, 0, 0)",25-22,-72.0,None
1,3737,"(0, 0, 255)",18x25,60.0,None
1,3737,"(255, 0, 0)",27-24,-28.0,None
1,3737,"(0, 0, 255)",25-30,40.0,None
1,3737,"(255, 0, 0)",10-6,-28.0,None
1,3737,"(0, 0, 255)",30-25,-28.0,None
1,3737,"(255, 0, 0)",19-16,-28.0,None
1,3737,"(0, 0, 255)",28-32,12.0,None
1,3737,"(255, 0, 0)",16-12,-21.0,None
1,3737,"(0, 0, 255)",32-28,-51.0,None
1,3737,"(255, 0, 0)",12x3,19.0,None
1,3737,"(0, 0, 255)",28x19,2.0,None
1,3737,"(255, 0, 0)",3-7,0.0,None
1,3737,"(0, 0, 255)",25-29,-28.0,None
1,3737,"(255, 0, 0)",20-16,-51.0,None
1,3737,"(0, 0, 255)",19x12,2.0,None
1,3737,"(255, 0, 0)",6-1,40.0,None
1,3737,"(0, 0, 255)",12-8,0.0,None
1,3737,"(255, 0, 0)",1-5,0.0,None
1,3737,"(0, 0, 255)",8-12,0.0,None
1,3737,"(255, 0, 0)",7-3,0.0,None
1,3737,"(0, 0, 255)",12-8,-51.0,None
1,3737,"(255, 0, 0)",3x12,30.0,None
1,3737,"(0, 0, 255)",29-25,0.0,None
1,3737,"(255, 0, 0)",12-16,0.0,None
1,3737,"(0, 0, 255)",25-30,0.0,None
1,3737,"(255, 0, 0)",5-9,0.0,None
1,3737,"(0, 0, 255)",30-25,0.0,None
1,3737,"(255, 0, 0)",16-19,0.0,None
1,3737,"(0, 0, 255)",25-21,0.0,None
1,3737,"(255, 0, 0)",19-23,0.0,None
1,3737,"(0, 0, 255)",21-17,0.0,None
1,3737,"(255, 0, 0)",23-26,0.0,None
1,3737,"(0, 0, 255)",17-13,-21.0,None
1,3737,"(255, 0, 0)",26-31,-51.0,None
1,3737,"(0, 0, 255)",13x6,30.0,None
1,3737,"(255, 0, 0)",31-26,0.0,None
1,3737,"(0, 0, 255)",6-1,0.0,None
1,3737,"(255, 0, 0)",26-22,0.0,None
1,3737,"(0, 0, 255)",1-5,0.0,None
1,3737,"(255, 0, 0)",22-26,0.0,None
1,3737,"(0, 0, 255)",5-1,0.0,Tie
