epoch,episode,turn,move,reward,winner
1,3611,"(0, 0, 255)",11-16,0.0,None
1,3611,"(255, 0, 0)",21-17,0.0,None
1,3611,"(0, 0, 255)",16-20,0.0,None
1,3611,"(255, 0, 0)",24-19,0.0,None
1,3611,"(0, 0, 255)",10-14,5.0,None
1,3611,"(255, 0, 0)",17x10,-51.0,None
1,3611,"(0, 0, 255)",7x14,30.0,None
1,3611,"(255, 0, 0)",27-24,-23.0,None
1,3611,"(0, 0, 255)",20x27,-21.0,None
1,3611,"(255, 0, 0)",31x24,30.0,None
1,3611,"(0, 0, 255)",3-7,0.0,None
1,3611,"(255, 0, 0)",19-16,5.0,None
1,3611,"(0, 0, 255)",12x19,-51.0,None
1,3611,"(255, 0, 0)",23x16,30.0,None
1,3611,"(0, 0, 255)",8-11,-21.0,None
1,3611,"(255, 0, 0)",24-20,30.0,None
1,3611,"(0, 0, 255)",11-15,0.0,None
1,3611,"(255, 0, 0)",22-17,-72.0,None
1,3611,"(0, 0, 255)",14x21,60.0,None
1,3611,"(255, 0, 0)",26-22,0.0,None
1,3611,"(0, 0, 255)",7-11,-23.0,None
1,3611,"(255, 0, 0)",16x7,-21.0,None
1,3611,"(0, 0, 255)",2x11,30.0,None
1,3611,"(255, 0, 0)",22-18,-23.0,None
1,3611,"(0, 0, 255)",15x22,-21.0,None
1,3611,"(255, 0, 0)",25x18,30.0,None
1,3611,"(0, 0, 255)",4-8,0.0,None
1,3611,"(255, 0, 0)",18-14,-51.0,None
1,3611,"(0, 0, 255)",9x18,30.0,None
1,3611,"(255, 0, 0)",29-25,0.0,None
1,3611,"(0, 0, 255)",5-9,0.0,None
1,3611,"(255, 0, 0)",25-22,-72.0,None
1,3611,"(0, 0, 255)",18x25,60.0,None
1,3611,"(255, 0, 0)",28-24,-28.0,None
1,3611,"(0, 0, 255)",9-14,0.0,None
1,3611,"(255, 0, 0)",32-28,-28.0,None
1,3611,"(0, 0, 255)",14-17,0.0,None
1,3611,"(255, 0, 0)",24-19,-28.0,None
1,3611,"(0, 0, 255)",1-5,0.0,None
1,3611,"(255, 0, 0)",30-26,-28.0,None
1,3611,"(0, 0, 255)",25-29,40.0,None
1,3611,"(255, 0, 0)",28-24,0.0,None
1,3611,"(0, 0, 255)",17-22,-72.0,None
1,3611,"(255, 0, 0)",26x17,60.0,None
1,3611,"(0, 0, 255)",5-9,0.0,None
1,3611,"(255, 0, 0)",17-13,0.0,None
1,3611,"(0, 0, 255)",6-10,-51.0,None
1,3611,"(255, 0, 0)",13x6,30.0,None
1,3611,"(0, 0, 255)",29-25,-28.0,None
1,3611,"(255, 0, 0)",20-16,-93.0,None
1,3611,"(0, 0, 255)",11x20x27,62.0,None
1,3611,"(255, 0, 0)",19-15,-51.0,None
1,3611,"(0, 0, 255)",10x19,2.0,None
1,3611,"(255, 0, 0)",6-1,12.0,None
1,3611,"(0, 0, 255)",8-12,0.0,None
1,3611,"(255, 0, 0)",1-5,-28.0,None
1,3611,"(0, 0, 255)",27-32,40.0,None
1,3611,"(255, 0, 0)",5-9,0.0,None
1,3611,"(0, 0, 255)",32-28,0.0,None
1,3611,"(255, 0, 0)",9-6,0.0,None
1,3611,"(0, 0, 255)",19-23,0.0,None
1,3611,"(255, 0, 0)",6-2,0.0,None
1,3611,"(0, 0, 255)",12-16,0.0,None
1,3611,"(255, 0, 0)",2-7,0.0,None
1,3611,"(0, 0, 255)",16-20,0.0,None
1,3611,"(255, 0, 0)",7-3,0.0,None
1,3611,"(0, 0, 255)",25-30,0.0,None
1,3611,"(255, 0, 0)",3-8,0.0,None
1,3611,"(0, 0, 255)",28-24,0.0,None
1,3611,"(255, 0, 0)",8-3,0.0,None
1,3611,"(0, 0, 255)",23-27,0.0,None
1,3611,"(255, 0, 0)",3-8,-28.0,None
1,3611,"(0, 0, 255)",24-28,0.0,Tie
