epoch,episode,turn,move,log_prob,reward,winner
2,2898,"(0, 0, 255)",11-15,1,0.0,None
2,2898,"(255, 0, 0)",23-19,1,0.0,None
2,2898,"(0, 0, 255)",15-18,1,-51.0,None
2,2898,"(255, 0, 0)",22x15,1,30.0,None
2,2898,"(0, 0, 255)",9-14,1,0.0,None
2,2898,"(255, 0, 0)",24-20,1,0.0,None
2,2898,"(0, 0, 255)",8-11,1,-23.0,None
2,2898,"(255, 0, 0)",15x8,1,-21.0,None
2,2898,"(0, 0, 255)",4x11,1,30.0,None
2,2898,"(255, 0, 0)",21-17,1,-51.0,None
2,2898,"(0, 0, 255)",14x21,1,30.0,None
2,2898,"(255, 0, 0)",19-15,1,-102.0,None
2,2898,"(0, 0, 255)",10x19,1,60.0,None
2,2898,"(255, 0, 0)",20-16,1,-51.0,None
2,2898,"(0, 0, 255)",11x20,1,30.0,None
2,2898,"(255, 0, 0)",25-22,1,0.0,None
2,2898,"(0, 0, 255)",6-9,1,0.0,None
2,2898,"(255, 0, 0)",22-18,1,0.0,None
2,2898,"(0, 0, 255)",3-8,1,0.0,None
2,2898,"(255, 0, 0)",26-22,1,0.0,None
2,2898,"(0, 0, 255)",19-23,1,0.0,None
2,2898,"(255, 0, 0)",18-15,1,28.0,None
2,2898,"(0, 0, 255)",9-14,1,-44.0,None
2,2898,"(255, 0, 0)",27x18x9,1,9.0,None
2,2898,"(0, 0, 255)",5x14,1,30.0,None
2,2898,"(255, 0, 0)",22-18,1,-72.0,None
2,2898,"(0, 0, 255)",14x23,1,60.0,None
2,2898,"(255, 0, 0)",28-24,1,-23.0,None
2,2898,"(0, 0, 255)",20x27,1,-21.0,None
2,2898,"(255, 0, 0)",31x24,1,30.0,None
2,2898,"(0, 0, 255)",2-6,1,0.0,None
2,2898,"(255, 0, 0)",32-27,1,-100.0,None
2,2898,"(0, 0, 255)",23x32,1,100.0,None
2,2898,"(255, 0, 0)",15-10,1,-102.0,None
2,2898,"(0, 0, 255)",7x14,1,60.0,None
2,2898,"(255, 0, 0)",29-25,1,0.0,None
2,2898,"(0, 0, 255)",1-5,1,0.0,None
2,2898,"(255, 0, 0)",24-20,1,0.0,None
2,2898,"(0, 0, 255)",14-17,1,28.0,None
2,2898,"(255, 0, 0)",30-26,1,-100.0,None
2,2898,"(0, 0, 255)",21x30x23,1,128.0,None
2,2898,"(255, 0, 0)",20-16,1,-401.0,"(0, 0, 255)"
2,2898,"(0, 0, 255)",12x19,1,530.0,"(0, 0, 255)"
