epoch,episode,turn,move,reward,winner
1,4908,"(0, 0, 255)",10-15,0.0,None
1,4908,"(255, 0, 0)",24-19,5.0,None
1,4908,"(0, 0, 255)",15x24,-51.0,None
1,4908,"(255, 0, 0)",28x19,30.0,None
1,4908,"(0, 0, 255)",9-13,0.0,None
1,4908,"(255, 0, 0)",21-17,0.0,None
1,4908,"(0, 0, 255)",7-10,0.0,None
1,4908,"(255, 0, 0)",17-14,-72.0,None
1,4908,"(0, 0, 255)",10x17,60.0,None
1,4908,"(255, 0, 0)",19-15,5.0,None
1,4908,"(0, 0, 255)",11x18,-51.0,None
1,4908,"(255, 0, 0)",23x14,30.0,None
1,4908,"(0, 0, 255)",17-21,0.0,None
1,4908,"(255, 0, 0)",27-24,0.0,None
1,4908,"(0, 0, 255)",2-7,0.0,None
1,4908,"(255, 0, 0)",24-20,0.0,None
1,4908,"(0, 0, 255)",8-11,0.0,None
1,4908,"(255, 0, 0)",20-16,-81.0,None
1,4908,"(0, 0, 255)",11x20,30.0,None
1,4908,"(255, 0, 0)",32-27,0.0,None
1,4908,"(0, 0, 255)",7-11,0.0,None
1,4908,"(255, 0, 0)",14-9,-72.0,None
1,4908,"(0, 0, 255)",5x14,60.0,None
1,4908,"(255, 0, 0)",27-24,-23.0,None
1,4908,"(0, 0, 255)",20x27,-21.0,None
1,4908,"(255, 0, 0)",31x24,30.0,None
1,4908,"(0, 0, 255)",11-15,0.0,None
1,4908,"(255, 0, 0)",26-23,0.0,None
1,4908,"(0, 0, 255)",3-8,0.0,None
1,4908,"(255, 0, 0)",22-17,-23.0,None
1,4908,"(0, 0, 255)",13x22,-91.0,None
1,4908,"(255, 0, 0)",25x18x11,9.0,None
1,4908,"(0, 0, 255)",8x15,30.0,None
1,4908,"(255, 0, 0)",30-26,0.0,None
1,4908,"(0, 0, 255)",14-17,0.0,None
1,4908,"(255, 0, 0)",29-25,-79.0,None
1,4908,"(0, 0, 255)",21x30,70.0,None
1,4908,"(255, 0, 0)",24-19,-72.0,None
1,4908,"(0, 0, 255)",15x24,88.0,None
1,4908,"(255, 0, 0)",23-18,-422.0,"(0, 0, 255)"
1,4908,"(0, 0, 255)",30x23x14,560.0,"(0, 0, 255)"
