epoch,episode,turn,move,log_prob,reward,winner
1,1744,"(0, 0, 255)",10-14,1,0.0,None
1,1744,"(255, 0, 0)",24-20,1,0.0,None
1,1744,"(0, 0, 255)",6-10,1,0.0,None
1,1744,"(255, 0, 0)",27-24,1,0.0,None
1,1744,"(0, 0, 255)",14-18,1,-74.0,None
1,1744,"(255, 0, 0)",23x14,1,-23.0,None
1,1744,"(0, 0, 255)",10x17,1,-23.0,None
1,1744,"(255, 0, 0)",21x14,1,7.0,None
1,1744,"(0, 0, 255)",9x18,1,7.0,None
1,1744,"(255, 0, 0)",22x15,1,-21.0,None
1,1744,"(0, 0, 255)",11x18,1,30.0,None
1,1744,"(255, 0, 0)",25-22,1,5.0,None
1,1744,"(0, 0, 255)",18x25,1,-51.0,None
1,1744,"(255, 0, 0)",30x21,1,30.0,None
1,1744,"(0, 0, 255)",8-11,1,0.0,None
1,1744,"(255, 0, 0)",20-16,1,-53.0,None
1,1744,"(0, 0, 255)",12x19,1,14.0,None
1,1744,"(255, 0, 0)",24x15x8,1,-21.0,None
1,1744,"(0, 0, 255)",4x11,1,30.0,None
1,1744,"(255, 0, 0)",32-27,1,0.0,None
1,1744,"(0, 0, 255)",1-6,1,0.0,None
1,1744,"(255, 0, 0)",28-24,1,0.0,None
1,1744,"(0, 0, 255)",11-16,1,0.0,None
1,1744,"(255, 0, 0)",29-25,1,0.0,None
1,1744,"(0, 0, 255)",16-19,1,-72.0,None
1,1744,"(255, 0, 0)",24x15,1,60.0,None
1,1744,"(0, 0, 255)",5-9,1,0.0,None
1,1744,"(255, 0, 0)",21-17,1,0.0,None
1,1744,"(0, 0, 255)",7-10,1,-21.0,None
1,1744,"(255, 0, 0)",25-21,1,-51.0,None
1,1744,"(0, 0, 255)",10x19,1,30.0,None
1,1744,"(255, 0, 0)",27-24,1,-72.0,None
1,1744,"(0, 0, 255)",19x28,1,60.0,None
1,1744,"(255, 0, 0)",26-22,1,-28.0,None
1,1744,"(0, 0, 255)",9-13,1,0.0,None
1,1744,"(255, 0, 0)",22-18,1,-51.0,None
1,1744,"(0, 0, 255)",13x22,1,30.0,None
1,1744,"(255, 0, 0)",18-15,1,-28.0,None
1,1744,"(0, 0, 255)",22-25,1,0.0,None
1,1744,"(255, 0, 0)",31-26,1,-28.0,None
1,1744,"(0, 0, 255)",28-32,1,40.0,None
1,1744,"(255, 0, 0)",26-23,1,-28.0,None
1,1744,"(0, 0, 255)",25-30,1,40.0,None
1,1744,"(255, 0, 0)",23-18,1,0.0,None
1,1744,"(0, 0, 255)",30-25,1,0.0,None
1,1744,"(255, 0, 0)",15-11,1,0.0,None
1,1744,"(0, 0, 255)",6-9,1,0.0,None
1,1744,"(255, 0, 0)",18-15,1,0.0,None
1,1744,"(0, 0, 255)",9-14,1,0.0,None
1,1744,"(255, 0, 0)",11-8,1,-51.0,None
1,1744,"(0, 0, 255)",3x12,1,30.0,None
1,1744,"(255, 0, 0)",15-10,1,0.0,None
1,1744,"(0, 0, 255)",14-18,1,0.0,None
1,1744,"(255, 0, 0)",10-6,1,-51.0,None
1,1744,"(0, 0, 255)",2x9,1,30.0,None
1,1744,"(255, 0, 0)",21-17,1,0.0,None
1,1744,"(0, 0, 255)",9-14,1,-72.0,None
1,1744,"(255, 0, 0)",17x10,1,60.0,None
1,1744,"(0, 0, 255)",18-23,1,0.0,None
1,1744,"(255, 0, 0)",10-6,1,0.0,None
1,1744,"(0, 0, 255)",12-16,1,-28.0,None
1,1744,"(255, 0, 0)",6-1,1,40.0,None
1,1744,"(0, 0, 255)",23-27,1,0.0,None
1,1744,"(255, 0, 0)",1-6,1,-28.0,None
1,1744,"(0, 0, 255)",25-22,1,0.0,None
1,1744,"(255, 0, 0)",6-1,1,-28.0,None
1,1744,"(0, 0, 255)",22-26,1,0.0,None
1,1744,"(255, 0, 0)",1-5,1,-28.0,None
1,1744,"(0, 0, 255)",16-19,1,0.0,None
1,1744,"(255, 0, 0)",5-9,1,-28.0,None
1,1744,"(0, 0, 255)",26-22,1,0.0,None
1,1744,"(255, 0, 0)",9-14,1,-28.0,None
1,1744,"(0, 0, 255)",22-26,1,0.0,None
1,1744,"(255, 0, 0)",14-10,1,-28.0,None
1,1744,"(0, 0, 255)",26-22,1,0.0,None
1,1744,"(255, 0, 0)",10-6,1,0.0,Tie
