epoch,episode,turn,agent,move,reward,success,winner
67,8052,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,16-19,-5.9,True,None
67,8052,"(255, 0, 0)",Agent 2,23x16,2.0999999999999996,True,None
67,8052,"(0, 0, 255)",Agent 1,11x20,5.1,True,None
67,8052,"(255, 0, 0)",Agent 2,27-23,-2.9,True,None
67,8052,"(0, 0, 255)",Agent 1,20x27,2.0999999999999996,True,None
67,8052,"(255, 0, 0)",Agent 2,31x24,5.1,True,None
67,8052,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
67,8052,"(255, 0, 0)",Agent 2,18x11,2.0999999999999996,True,None
67,8052,"(0, 0, 255)",Agent 1,7x16,5.1,True,None
67,8052,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,3-8,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,8-11,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,30-25,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,18-14,-2.9,True,None
67,8052,"(0, 0, 255)",Agent 1,9x18,-0.9000000000000004,True,None
67,8052,"(255, 0, 0)",Agent 2,23x14x7,25.1,True,None
67,8052,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,17-14,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,5-9,-2.9,True,None
67,8052,"(255, 0, 0)",Agent 2,14x5,8.1,True,None
67,8052,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,11-15,-2.9,True,None
67,8052,"(255, 0, 0)",Agent 2,18x11,11.1,True,None
67,8052,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
67,8052,"(255, 0, 0)",Agent 2,24x15,5.1,True,None
67,8052,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,16-19,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,15-10,-2.9,True,None
67,8052,"(0, 0, 255)",Agent 1,19x28,8.1,True,None
67,8052,"(255, 0, 0)",Agent 2,11-8,-2.9,True,None
67,8052,"(0, 0, 255)",Agent 1,2x11,5.1,True,None
67,8052,"(255, 0, 0)",Agent 2,27-24,-2.9,True,None
67,8052,"(0, 0, 255)",Agent 1,20x27,5.1,True,None
67,8052,"(255, 0, 0)",Agent 2,10-6,-2.9,True,None
67,8052,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
67,8052,"(255, 0, 0)",Agent 2,8-4,20.1,True,None
67,8052,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
67,8052,"(255, 0, 0)",Agent 2,25-21,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,11-15,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,15-19,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,19-23,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,13-9,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,23-26,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,9-6,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,26-30,20.1,True,None
67,8052,"(255, 0, 0)",Agent 2,6-1,20.1,True,None
67,8052,"(0, 0, 255)",Agent 1,27-31,20.1,True,None
67,8052,"(255, 0, 0)",Agent 2,29-25,-2.9,True,None
67,8052,"(0, 0, 255)",Agent 1,30x21,5.1,True,None
67,8052,"(255, 0, 0)",Agent 2,4-8,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,8-4,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,31-26,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,4-8,0.1,True,None
67,8052,"(0, 0, 255)",Agent 1,26-30,0.1,True,None
67,8052,"(255, 0, 0)",Agent 2,8-4,0.1,True,None
