epoch,episode,turn,move,reward,winner
1,4847,"(0, 0, 255)",10-14,0.0,None
1,4847,"(255, 0, 0)",24-19,0.0,None
1,4847,"(0, 0, 255)",11-15,-23.0,None
1,4847,"(255, 0, 0)",19x10,-21.0,None
1,4847,"(0, 0, 255)",6x15,30.0,None
1,4847,"(255, 0, 0)",23-18,5.0,None
1,4847,"(0, 0, 255)",14x23,-44.0,None
1,4847,"(255, 0, 0)",27x18x11,-21.0,None
1,4847,"(0, 0, 255)",7x16,30.0,None
1,4847,"(255, 0, 0)",21-17,0.0,None
1,4847,"(0, 0, 255)",2-6,0.0,None
1,4847,"(255, 0, 0)",25-21,0.0,None
1,4847,"(0, 0, 255)",8-11,0.0,None
1,4847,"(255, 0, 0)",22-18,0.0,None
1,4847,"(0, 0, 255)",4-8,0.0,None
1,4847,"(255, 0, 0)",18-14,-51.0,None
1,4847,"(0, 0, 255)",9x18,30.0,None
1,4847,"(255, 0, 0)",30-25,0.0,None
1,4847,"(0, 0, 255)",18-22,-51.0,None
1,4847,"(255, 0, 0)",25x18,30.0,None
1,4847,"(0, 0, 255)",5-9,0.0,None
1,4847,"(255, 0, 0)",26-23,0.0,None
1,4847,"(0, 0, 255)",9-14,-130.0,None
1,4847,"(255, 0, 0)",17x10,-42.0,None
1,4847,"(0, 0, 255)",6x15x22,60.0,None
1,4847,"(255, 0, 0)",29-25,-100.0,None
1,4847,"(0, 0, 255)",22x29,100.0,None
1,4847,"(255, 0, 0)",23-19,-51.0,None
1,4847,"(0, 0, 255)",16x23,30.0,None
1,4847,"(255, 0, 0)",28-24,0.0,None
1,4847,"(0, 0, 255)",23-27,-51.0,None
1,4847,"(255, 0, 0)",32x23,30.0,None
1,4847,"(0, 0, 255)",12-16,0.0,None
1,4847,"(255, 0, 0)",23-19,-72.0,None
1,4847,"(0, 0, 255)",16x23,60.0,None
1,4847,"(255, 0, 0)",31-26,-100.0,None
1,4847,"(0, 0, 255)",23x30,100.0,None
1,4847,"(255, 0, 0)",21-17,0.0,None
1,4847,"(0, 0, 255)",29-25,0.0,None
1,4847,"(255, 0, 0)",24-19,0.0,None
1,4847,"(0, 0, 255)",30-26,0.0,None
1,4847,"(255, 0, 0)",17-14,0.0,None
1,4847,"(0, 0, 255)",26-22,0.0,None
1,4847,"(255, 0, 0)",19-16,-72.0,None
1,4847,"(0, 0, 255)",11x20,60.0,None
1,4847,"(255, 0, 0)",14-10,0.0,None
1,4847,"(0, 0, 255)",22-17,28.0,None
1,4847,"(255, 0, 0)",10-7,-401.0,"(0, 0, 255)"
1,4847,"(0, 0, 255)",3x10,530.0,"(0, 0, 255)"
