epoch,episode,turn,move,reward,winner
1,34,"(0, 0, 255)",12-16,0.0,None
1,34,"(255, 0, 0)",22-17,0.0,None
1,34,"(0, 0, 255)",8-12,0.0,None
1,34,"(255, 0, 0)",23-19,5.0,None
1,34,"(0, 0, 255)",16x23,-51.0,None
1,34,"(255, 0, 0)",26x19,30.0,None
1,34,"(0, 0, 255)",4-8,0.0,None
1,34,"(255, 0, 0)",31-26,0.0,None
1,34,"(0, 0, 255)",9-13,-21.0,None
1,34,"(255, 0, 0)",27-23,-100.0,None
1,34,"(0, 0, 255)",13x22x31,100.0,None
1,34,"(255, 0, 0)",21-17,0.0,None
1,34,"(0, 0, 255)",31-27,28.0,None
1,34,"(255, 0, 0)",23-18,-72.0,None
1,34,"(0, 0, 255)",27x20,60.0,None
1,34,"(255, 0, 0)",19-15,-51.0,None
1,34,"(0, 0, 255)",10x19,30.0,None
1,34,"(255, 0, 0)",17-14,0.0,None
1,34,"(0, 0, 255)",19-24,-51.0,None
1,34,"(255, 0, 0)",28x19,30.0,None
1,34,"(0, 0, 255)",11-16,-21.0,None
1,34,"(255, 0, 0)",25-21,-51.0,None
1,34,"(0, 0, 255)",16x23,30.0,None
1,34,"(255, 0, 0)",30-26,-100.0,None
1,34,"(0, 0, 255)",23x30,100.0,None
1,34,"(255, 0, 0)",32-28,0.0,None
1,34,"(0, 0, 255)",30-25,-51.0,None
1,34,"(255, 0, 0)",29x22,30.0,None
1,34,"(0, 0, 255)",6-9,0.0,None
1,34,"(255, 0, 0)",22-17,0.0,None
1,34,"(0, 0, 255)",7-11,0.0,None
1,34,"(255, 0, 0)",14-10,0.0,None
1,34,"(0, 0, 255)",2-7,-21.0,None
1,34,"(255, 0, 0)",28-24,-102.0,None
1,34,"(0, 0, 255)",7x14x23,39.0,None
1,34,"(255, 0, 0)",24-19,30.0,None
1,34,"(0, 0, 255)",23-27,0.0,None
1,34,"(255, 0, 0)",19-16,-72.0,None
1,34,"(0, 0, 255)",12x19,60.0,None
1,34,"(255, 0, 0)",17-13,-21.0,None
1,34,"(0, 0, 255)",27-31,17.0,None
1,34,"(255, 0, 0)",13x6,-21.0,None
1,34,"(0, 0, 255)",1x10,30.0,None
1,34,"(255, 0, 0)",21-17,0.0,None
1,34,"(0, 0, 255)",3-7,0.0,None
1,34,"(255, 0, 0)",17-14,-401.0,"(0, 0, 255)"
1,34,"(0, 0, 255)",10x17,530.0,"(0, 0, 255)"
