epoch,episode,turn,move,reward,winner
1,3897,"(0, 0, 255)",11-15,0.0,None
1,3897,"(255, 0, 0)",24-20,0.0,None
1,3897,"(0, 0, 255)",15-19,-23.0,None
1,3897,"(255, 0, 0)",23x16,-21.0,None
1,3897,"(0, 0, 255)",12x19,30.0,None
1,3897,"(255, 0, 0)",28-24,-72.0,None
1,3897,"(0, 0, 255)",19x28,60.0,None
1,3897,"(255, 0, 0)",27-24,0.0,None
1,3897,"(0, 0, 255)",10-15,0.0,None
1,3897,"(255, 0, 0)",32-27,-28.0,None
1,3897,"(0, 0, 255)",9-14,0.0,None
1,3897,"(255, 0, 0)",27-23,-28.0,None
1,3897,"(0, 0, 255)",14-17,-81.0,None
1,3897,"(255, 0, 0)",21x14,2.0,None
1,3897,"(0, 0, 255)",8-12,0.0,None
1,3897,"(255, 0, 0)",23-19,-21.0,None
1,3897,"(0, 0, 255)",7-11,-23.0,None
1,3897,"(255, 0, 0)",19x10,-21.0,None
1,3897,"(0, 0, 255)",6x15,30.0,None
1,3897,"(255, 0, 0)",26-23,-28.0,None
1,3897,"(0, 0, 255)",5-9,-72.0,None
1,3897,"(255, 0, 0)",14x5,32.0,None
1,3897,"(0, 0, 255)",12-16,0.0,None
1,3897,"(255, 0, 0)",31-26,-28.0,None
1,3897,"(0, 0, 255)",15-18,-102.0,None
1,3897,"(255, 0, 0)",22x15x8,-42.0,None
1,3897,"(0, 0, 255)",3x12,-21.0,None
1,3897,"(255, 0, 0)",20x11,2.0,None
1,3897,"(0, 0, 255)",1-6,-28.0,None
1,3897,"(255, 0, 0)",25-21,-28.0,None
1,3897,"(0, 0, 255)",2-7,-121.0,None
1,3897,"(255, 0, 0)",11x2x9,102.0,None
1,3897,"(0, 0, 255)",4-8,-28.0,None
1,3897,"(255, 0, 0)",23-19,-28.0,None
1,3897,"(0, 0, 255)",8-11,-28.0,None
1,3897,"(255, 0, 0)",21-17,-28.0,None
1,3897,"(0, 0, 255)",11-15,-51.0,None
1,3897,"(255, 0, 0)",19x10,2.0,None
1,3897,"(0, 0, 255)",12-16,-28.0,None
1,3897,"(255, 0, 0)",17-13,-28.0,None
1,3897,"(0, 0, 255)",16-19,-51.0,None
1,3897,"(255, 0, 0)",24x15,2.0,None
1,3897,"(0, 0, 255)",28-32,12.0,None
1,3897,"(255, 0, 0)",26-22,0.0,None
1,3897,"(0, 0, 255)",32-27,-28.0,None
1,3897,"(255, 0, 0)",22-18,0.0,None
1,3897,"(0, 0, 255)",27-32,-28.0,None
1,3897,"(255, 0, 0)",18-14,0.0,None
1,3897,"(0, 0, 255)",32-27,-28.0,None
1,3897,"(255, 0, 0)",30-26,0.0,None
1,3897,"(0, 0, 255)",27-32,-28.0,None
1,3897,"(255, 0, 0)",29-25,0.0,None
1,3897,"(0, 0, 255)",32-27,-28.0,None
1,3897,"(255, 0, 0)",25-22,0.0,None
1,3897,"(0, 0, 255)",27-23,-422.0,"(255, 0, 0)"
1,3897,"(255, 0, 0)",26x19,560.0,"(255, 0, 0)"
