epoch,episode,turn,move,log_prob,reward,winner
1,1915,"(0, 0, 255)",10-15,1,0.0,None
1,1915,"(255, 0, 0)",24-20,1,0.0,None
1,1915,"(0, 0, 255)",7-10,1,0.0,None
1,1915,"(255, 0, 0)",20-16,1,-102.0,None
1,1915,"(0, 0, 255)",12x19,1,-14.0,None
1,1915,"(255, 0, 0)",23x16x7,1,9.0,None
1,1915,"(0, 0, 255)",2x11,1,30.0,None
1,1915,"(255, 0, 0)",28-24,1,0.0,None
1,1915,"(0, 0, 255)",8-12,1,0.0,None
1,1915,"(255, 0, 0)",24-20,1,0.0,None
1,1915,"(0, 0, 255)",9-13,1,0.0,None
1,1915,"(255, 0, 0)",27-23,1,0.0,None
1,1915,"(0, 0, 255)",10-14,1,0.0,None
1,1915,"(255, 0, 0)",23-19,1,-72.0,None
1,1915,"(0, 0, 255)",15x24,1,60.0,None
1,1915,"(255, 0, 0)",31-27,1,-79.0,None
1,1915,"(0, 0, 255)",24x31,1,70.0,None
1,1915,"(255, 0, 0)",32-27,1,-51.0,None
1,1915,"(0, 0, 255)",31x24,1,30.0,None
1,1915,"(255, 0, 0)",22-18,1,-23.0,None
1,1915,"(0, 0, 255)",14x23,1,7.0,None
1,1915,"(255, 0, 0)",26x19,1,-21.0,None
1,1915,"(0, 0, 255)",24x15,1,30.0,None
1,1915,"(255, 0, 0)",25-22,1,0.0,None
1,1915,"(0, 0, 255)",6-9,1,0.0,None
1,1915,"(255, 0, 0)",30-25,1,0.0,None
1,1915,"(0, 0, 255)",3-7,1,0.0,None
1,1915,"(255, 0, 0)",22-18,1,-23.0,None
1,1915,"(0, 0, 255)",15x22,1,-21.0,None
1,1915,"(255, 0, 0)",25x18,1,30.0,None
1,1915,"(0, 0, 255)",9-14,1,-23.0,None
1,1915,"(255, 0, 0)",18x9,1,-21.0,None
1,1915,"(0, 0, 255)",5x14,1,30.0,None
1,1915,"(255, 0, 0)",21-17,1,-102.0,None
1,1915,"(0, 0, 255)",13x22,1,88.0,None
1,1915,"(255, 0, 0)",29-25,1,-100.0,None
1,1915,"(0, 0, 255)",22x29,1,156.0,None
1,1915,"(255, 0, 0)",20-16,1,-431.0,"(0, 0, 255)"
1,1915,"(0, 0, 255)",12x19,1,530.0,"(0, 0, 255)"
