epoch,episode,turn,move,log_prob,reward,winner
1,383,"(0, 0, 255)",11-16,-1.9459101490553135,0.0,None
1,383,"(255, 0, 0)",24-19,-1.9459101490553135,0.0,None
1,383,"(0, 0, 255)",8-11,-1.9459101490553135,0.0,None
1,383,"(255, 0, 0)",28-24,-1.9459101490553135,0.0,None
1,383,"(0, 0, 255)",11-15,-2.0794415416798357,0.0,None
1,383,"(255, 0, 0)",22-17,-1.791759469228055,0.0,None
1,383,"(0, 0, 255)",10-14,-2.0794415416798357,-53.0,None
1,383,"(255, 0, 0)",17x10,-0.6931471805599453,7.0,None
1,383,"(0, 0, 255)",7x14,0.0,7.0,None
1,383,"(255, 0, 0)",19x10,0.0,-21.0,None
1,383,"(0, 0, 255)",6x15,0.0,30.0,None
1,383,"(255, 0, 0)",21-17,-2.0794415416798357,-72.0,None
1,383,"(0, 0, 255)",14x21,0.0,60.0,None
1,383,"(255, 0, 0)",23-19,-1.9459101490553135,5.0,None
1,383,"(0, 0, 255)",16x23,0.0,-72.0,None
1,383,"(255, 0, 0)",27x18x11,-0.6931471805599453,60.0,None
1,383,"(0, 0, 255)",2-7,-2.1972245773362196,-100.0,None
1,383,"(255, 0, 0)",11x2,0.0,100.0,None
1,383,"(0, 0, 255)",3-8,-1.9459101490553135,0.0,None
1,383,"(255, 0, 0)",2-6,-2.3025850929940455,-72.0,None
1,383,"(0, 0, 255)",1x10,0.0,60.0,None
1,383,"(255, 0, 0)",24-20,-2.0794415416798357,0.0,None
1,383,"(0, 0, 255)",12-16,-1.791759469228055,-23.0,None
1,383,"(255, 0, 0)",20x11,0.0,-21.0,None
1,383,"(0, 0, 255)",8x15,0.0,30.0,None
1,383,"(255, 0, 0)",31-27,-1.791759469228055,0.0,None
1,383,"(0, 0, 255)",10-14,-1.791759469228055,0.0,None
1,383,"(255, 0, 0)",27-23,-1.791759469228055,0.0,None
1,383,"(0, 0, 255)",4-8,-1.791759469228055,0.0,None
1,383,"(255, 0, 0)",25-22,-1.791759469228055,0.0,None
1,383,"(0, 0, 255)",8-11,-2.0794415416798357,0.0,None
1,383,"(255, 0, 0)",22-17,-2.0794415416798357,28.0,None
1,383,"(0, 0, 255)",9-13,-1.791759469228055,-72.0,None
1,383,"(255, 0, 0)",17x10,0.0,60.0,None
1,383,"(0, 0, 255)",21-25,-1.791759469228055,-81.0,None
1,383,"(255, 0, 0)",30x21,-0.6931471805599453,30.0,None
1,383,"(0, 0, 255)",5-9,-1.6094379124341003,0.0,None
1,383,"(255, 0, 0)",23-18,-2.1972245773362196,-100.0,None
1,383,"(0, 0, 255)",15x22x31,0.0,100.0,None
1,383,"(255, 0, 0)",21-17,-1.791759469228055,-51.0,None
1,383,"(0, 0, 255)",13x22,0.0,30.0,None
1,383,"(255, 0, 0)",10-6,-1.6094379124341003,0.0,None
1,383,"(0, 0, 255)",11-16,-2.0794415416798357,-28.0,None
1,383,"(255, 0, 0)",32-28,-1.6094379124341003,0.0,None
1,383,"(0, 0, 255)",16-19,-2.0794415416798357,-28.0,None
1,383,"(255, 0, 0)",28-24,-1.3862943611198906,-72.0,None
1,383,"(0, 0, 255)",19x28,0.0,32.0,None
1,383,"(255, 0, 0)",6-1,-1.0986122886681098,12.0,None
1,383,"(0, 0, 255)",31-27,-1.9459101490553135,0.0,None
1,383,"(255, 0, 0)",29-25,-1.0986122886681098,-100.0,None
1,383,"(0, 0, 255)",22x29,0.0,100.0,None
1,383,"(255, 0, 0)",1-5,-0.6931471805599453,-21.0,None
1,383,"(0, 0, 255)",28-32,-2.0794415416798357,-11.0,None
1,383,"(255, 0, 0)",5x14,0.0,30.0,None
1,383,"(0, 0, 255)",32-28,-1.6094379124341003,0.0,None
1,383,"(255, 0, 0)",14-9,-1.3862943611198906,0.0,None
1,383,"(0, 0, 255)",28-24,-1.9459101490553135,0.0,None
1,383,"(255, 0, 0)",9-5,-1.3862943611198906,0.0,None
1,383,"(0, 0, 255)",27-32,-1.9459101490553135,0.0,None
1,383,"(255, 0, 0)",5-1,-0.6931471805599453,0.0,None
1,383,"(0, 0, 255)",24-27,-1.9459101490553135,0.0,None
1,383,"(255, 0, 0)",1-5,-0.6931471805599453,0.0,None
1,383,"(0, 0, 255)",32-28,-1.6094379124341003,0.0,Tie
