epoch,episode,turn,move,reward,winner
4,521,"(0, 0, 255)",10-15,0.0,None
4,521,"(255, 0, 0)",24-20,0.0,None
4,521,"(0, 0, 255)",15-19,-23.0,None
4,521,"(255, 0, 0)",23x16,-21.0,None
4,521,"(0, 0, 255)",12x19,30.0,None
4,521,"(255, 0, 0)",27-24,-21.0,None
4,521,"(0, 0, 255)",11-16,-81.0,None
4,521,"(255, 0, 0)",20x11,-72.0,None
4,521,"(0, 0, 255)",7x16,-21.0,None
4,521,"(255, 0, 0)",24x15,30.0,None
4,521,"(0, 0, 255)",16-19,0.0,None
4,521,"(255, 0, 0)",31-27,0.0,None
4,521,"(0, 0, 255)",19-23,-81.0,None
4,521,"(255, 0, 0)",26x19,30.0,None
4,521,"(0, 0, 255)",9-14,0.0,None
4,521,"(255, 0, 0)",27-24,0.0,None
4,521,"(0, 0, 255)",14-17,-102.0,None
4,521,"(255, 0, 0)",21x14,60.0,None
4,521,"(0, 0, 255)",8-12,0.0,None
4,521,"(255, 0, 0)",24-20,0.0,None
4,521,"(0, 0, 255)",6-10,-25.0,None
4,521,"(255, 0, 0)",14x7,-44.0,None
4,521,"(0, 0, 255)",2x11x18,9.0,None
4,521,"(255, 0, 0)",22x15,30.0,None
4,521,"(0, 0, 255)",4-8,0.0,None
4,521,"(255, 0, 0)",30-26,0.0,None
4,521,"(0, 0, 255)",8-11,-72.0,None
4,521,"(255, 0, 0)",15x8,60.0,None
4,521,"(0, 0, 255)",12-16,-123.0,None
4,521,"(255, 0, 0)",19x12,90.0,None
4,521,"(0, 0, 255)",1-6,-28.0,None
4,521,"(255, 0, 0)",32-27,0.0,None
4,521,"(0, 0, 255)",6-10,-28.0,None
4,521,"(255, 0, 0)",27-24,0.0,None
4,521,"(0, 0, 255)",10-15,-28.0,None
4,521,"(255, 0, 0)",26-23,0.0,None
4,521,"(0, 0, 255)",15-19,-102.0,None
4,521,"(255, 0, 0)",23x16,60.0,None
4,521,"(0, 0, 255)",3-7,-28.0,None
4,521,"(255, 0, 0)",24-19,0.0,None
4,521,"(0, 0, 255)",5-9,-28.0,None
4,521,"(255, 0, 0)",28-24,0.0,None
4,521,"(0, 0, 255)",9-14,-28.0,None
4,521,"(255, 0, 0)",19-15,0.0,None
4,521,"(0, 0, 255)",14-18,-28.0,None
4,521,"(255, 0, 0)",25-22,-23.0,None
4,521,"(0, 0, 255)",18x25,-21.0,None
4,521,"(255, 0, 0)",29x22,58.0,None
4,521,"(0, 0, 255)",7-10,-422.0,"(255, 0, 0)"
4,521,"(255, 0, 0)",15x6,560.0,"(255, 0, 0)"
