epoch,episode,turn,agent,move,reward,success,winner
105,6553,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,16-19,-2.9,True,None
105,6553,"(255, 0, 0)",Agent 1,23x16,5.1,True,None
105,6553,"(0, 0, 255)",Agent 2,9-14,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,28-24,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,14-18,-2.9,True,None
105,6553,"(255, 0, 0)",Agent 1,22x15,-0.9000000000000004,True,None
105,6553,"(0, 0, 255)",Agent 2,10x19x28,25.1,True,None
105,6553,"(255, 0, 0)",Agent 1,27-24,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,6-10,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,32-27,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,28-32,20.1,True,None
105,6553,"(255, 0, 0)",Agent 1,27-23,3.1,True,None
105,6553,"(0, 0, 255)",Agent 2,32-27,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,23-18,3.1,True,None
105,6553,"(0, 0, 255)",Agent 2,27-23,-2.9,True,None
105,6553,"(255, 0, 0)",Agent 1,26x19,8.1,True,None
105,6553,"(0, 0, 255)",Agent 2,5-9,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,31-27,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,10-15,-2.9,True,None
105,6553,"(255, 0, 0)",Agent 1,19x10,2.0999999999999996,True,None
105,6553,"(0, 0, 255)",Agent 2,7x14x23x32,142.1,True,None
105,6553,"(255, 0, 0)",Agent 1,16x7,-0.9000000000000004,True,None
105,6553,"(0, 0, 255)",Agent 2,2x11,5.1,True,None
105,6553,"(255, 0, 0)",Agent 1,24-19,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,32-27,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,20-16,-2.9,True,None
105,6553,"(0, 0, 255)",Agent 2,11x20,8.1,True,None
105,6553,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,27-31,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,30-26,-2.9,True,None
105,6553,"(0, 0, 255)",Agent 2,31x22x13,25.1,True,None
105,6553,"(255, 0, 0)",Agent 1,25-21,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,20-24,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,21-17,-2.9,True,None
105,6553,"(0, 0, 255)",Agent 2,13x22,5.1,True,None
105,6553,"(255, 0, 0)",Agent 1,29-25,-2.9,True,None
105,6553,"(0, 0, 255)",Agent 2,22x29,8.1,True,None
105,6553,"(255, 0, 0)",Agent 1,19-15,0.1,True,None
105,6553,"(0, 0, 255)",Agent 2,24-28,0.1,True,None
105,6553,"(255, 0, 0)",Agent 1,15-11,-2.9,True,None
105,6553,"(0, 0, 255)",Agent 2,8x15,505.1,True,"(0, 0, 255)"
