epoch,episode,turn,move,reward,winner
1,751,"(0, 0, 255)",9-13,0.0,None
1,751,"(255, 0, 0)",23-19,0.0,None
1,751,"(0, 0, 255)",10-14,0.0,None
1,751,"(255, 0, 0)",26-23,0.0,None
1,751,"(0, 0, 255)",14-18,-81.0,None
1,751,"(255, 0, 0)",23x14,30.0,None
1,751,"(0, 0, 255)",7-10,-23.0,None
1,751,"(255, 0, 0)",14x7,-21.0,None
1,751,"(0, 0, 255)",3x10,30.0,None
1,751,"(255, 0, 0)",22-18,0.0,None
1,751,"(0, 0, 255)",6-9,0.0,None
1,751,"(255, 0, 0)",19-16,-102.0,None
1,751,"(0, 0, 255)",12x19,-14.0,None
1,751,"(255, 0, 0)",24x15x6,9.0,None
1,751,"(0, 0, 255)",1x10,30.0,None
1,751,"(255, 0, 0)",27-24,0.0,None
1,751,"(0, 0, 255)",13-17,-72.0,None
1,751,"(255, 0, 0)",21x14x7,60.0,None
1,751,"(0, 0, 255)",9-14,-23.0,None
1,751,"(255, 0, 0)",18x9,-21.0,None
1,751,"(0, 0, 255)",5x14,2.0,None
1,751,"(255, 0, 0)",31-26,0.0,None
1,751,"(0, 0, 255)",8-12,-28.0,None
1,751,"(255, 0, 0)",24-19,0.0,None
1,751,"(0, 0, 255)",11-15,-44.0,None
1,751,"(255, 0, 0)",19x10,9.0,None
1,751,"(0, 0, 255)",2x11,30.0,None
1,751,"(255, 0, 0)",26-23,0.0,None
1,751,"(0, 0, 255)",11-15,0.0,None
1,751,"(255, 0, 0)",25-22,0.0,None
1,751,"(0, 0, 255)",15-18,-72.0,None
1,751,"(255, 0, 0)",22x15,60.0,None
1,751,"(0, 0, 255)",14-17,0.0,None
1,751,"(255, 0, 0)",28-24,0.0,None
1,751,"(0, 0, 255)",17-22,0.0,None
1,751,"(255, 0, 0)",30-26,-100.0,None
1,751,"(0, 0, 255)",22x31,100.0,None
1,751,"(255, 0, 0)",10-6,0.0,None
1,751,"(0, 0, 255)",31-27,0.0,None
1,751,"(255, 0, 0)",23-19,-72.0,None
1,751,"(0, 0, 255)",27x20,32.0,None
1,751,"(255, 0, 0)",29-25,0.0,None
1,751,"(0, 0, 255)",20-24,-28.0,None
1,751,"(255, 0, 0)",6-2,40.0,None
1,751,"(0, 0, 255)",24-20,0.0,None
1,751,"(255, 0, 0)",2-6,0.0,Tie
