epoch,episode,turn,move,reward,winner
1,1350,"(0, 0, 255)",9-14,0.0,None
1,1350,"(255, 0, 0)",23-19,0.0,None
1,1350,"(0, 0, 255)",10-15,-23.0,None
1,1350,"(255, 0, 0)",19x10,-21.0,None
1,1350,"(0, 0, 255)",6x15,30.0,None
1,1350,"(255, 0, 0)",26-23,0.0,None
1,1350,"(0, 0, 255)",5-9,0.0,None
1,1350,"(255, 0, 0)",24-19,5.0,None
1,1350,"(0, 0, 255)",15x24,-51.0,None
1,1350,"(255, 0, 0)",27x20,30.0,None
1,1350,"(0, 0, 255)",14-17,-123.0,None
1,1350,"(255, 0, 0)",21x14x5,90.0,None
1,1350,"(0, 0, 255)",12-16,0.0,None
1,1350,"(255, 0, 0)",31-27,0.0,None
1,1350,"(0, 0, 255)",1-6,-28.0,None
1,1350,"(255, 0, 0)",30-26,0.0,None
1,1350,"(0, 0, 255)",6-9,-28.0,None
1,1350,"(255, 0, 0)",22-18,0.0,None
1,1350,"(0, 0, 255)",16-19,-51.0,None
1,1350,"(255, 0, 0)",23x16,30.0,None
1,1350,"(0, 0, 255)",7-10,-23.0,None
1,1350,"(255, 0, 0)",16x7,-21.0,None
1,1350,"(0, 0, 255)",2x11,2.0,None
1,1350,"(255, 0, 0)",26-23,0.0,None
1,1350,"(0, 0, 255)",10-14,-28.0,None
1,1350,"(255, 0, 0)",28-24,0.0,None
1,1350,"(0, 0, 255)",11-16,-23.0,None
1,1350,"(255, 0, 0)",20x11,-14.0,None
1,1350,"(0, 0, 255)",8x15x22,9.0,None
1,1350,"(255, 0, 0)",25x18,30.0,None
1,1350,"(0, 0, 255)",4-8,-28.0,None
1,1350,"(255, 0, 0)",5-1,40.0,None
1,1350,"(0, 0, 255)",8-11,0.0,None
1,1350,"(255, 0, 0)",24-20,0.0,None
1,1350,"(0, 0, 255)",14-17,0.0,None
1,1350,"(255, 0, 0)",20-16,-72.0,None
1,1350,"(0, 0, 255)",11x20,60.0,None
1,1350,"(255, 0, 0)",32-28,0.0,None
1,1350,"(0, 0, 255)",3-7,0.0,None
1,1350,"(255, 0, 0)",27-24,-51.0,None
1,1350,"(0, 0, 255)",20x27,30.0,None
1,1350,"(255, 0, 0)",1-5,-21.0,None
1,1350,"(0, 0, 255)",27-32,-32.0,None
1,1350,"(255, 0, 0)",5x14x21,60.0,None
1,1350,"(0, 0, 255)",7-11,0.0,None
1,1350,"(255, 0, 0)",21-25,0.0,None
1,1350,"(0, 0, 255)",32-27,0.0,None
1,1350,"(255, 0, 0)",25-22,0.0,None
1,1350,"(0, 0, 255)",27-24,-51.0,None
1,1350,"(255, 0, 0)",28x19,58.0,None
1,1350,"(0, 0, 255)",11-16,-401.0,"(255, 0, 0)"
1,1350,"(255, 0, 0)",19x12,530.0,"(255, 0, 0)"
