epoch,episode,turn,agent,move,reward,success,winner
14,6900,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,8-12,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,18x9,-0.9000000000000004,True,None
14,6900,"(0, 0, 255)",Agent 1,6x13,5.1,True,None
14,6900,"(255, 0, 0)",Agent 2,23-19,-2.9,True,None
14,6900,"(0, 0, 255)",Agent 1,16x23,-0.9000000000000004,True,None
14,6900,"(255, 0, 0)",Agent 2,27x18,5.1,True,None
14,6900,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,20x11,2.0999999999999996,True,None
14,6900,"(0, 0, 255)",Agent 1,7x16,5.1,True,None
14,6900,"(255, 0, 0)",Agent 2,21-17,-2.9,True,None
14,6900,"(0, 0, 255)",Agent 1,13x22,2.0999999999999996,True,None
14,6900,"(255, 0, 0)",Agent 2,26x17,5.1,True,None
14,6900,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,18x11,8.1,True,None
14,6900,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,28-24,-2.9,True,None
14,6900,"(0, 0, 255)",Agent 1,20x27,-0.9000000000000004,True,None
14,6900,"(255, 0, 0)",Agent 2,32x23,5.1,True,None
14,6900,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,31-26,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,5-9,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,13x6,-0.9000000000000004,True,None
14,6900,"(0, 0, 255)",Agent 1,2x9,5.1,True,None
14,6900,"(255, 0, 0)",Agent 2,23-18,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,9-14,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,18x9,8.1,True,None
14,6900,"(0, 0, 255)",Agent 1,3-7,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,11x2,28.1,True,None
14,6900,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,9-5,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,25-21,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,20-24,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,30-25,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,24-27,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,27-31,20.1,True,None
14,6900,"(255, 0, 0)",Agent 2,26-22,3.1,True,None
14,6900,"(0, 0, 255)",Agent 1,31-26,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,17-13,-2.9,True,None
14,6900,"(0, 0, 255)",Agent 1,26x17,5.1,True,None
14,6900,"(255, 0, 0)",Agent 2,13-9,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,17-13,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,9-6,-2.9,True,None
14,6900,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
14,6900,"(255, 0, 0)",Agent 2,5-1,20.1,True,None
14,6900,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,2-6,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,13-9,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,6x15,8.1,True,None
14,6900,"(0, 0, 255)",Agent 1,9-13,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,15-10,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,16-19,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,19-23,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,23-26,0.1,True,None
14,6900,"(255, 0, 0)",Agent 2,18-15,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,26-30,20.1,True,None
14,6900,"(255, 0, 0)",Agent 2,10-6,0.1,True,None
14,6900,"(0, 0, 255)",Agent 1,30-25,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,29x22,5.1,True,None
14,6900,"(0, 0, 255)",Agent 1,13-17,-2.9,True,None
14,6900,"(255, 0, 0)",Agent 2,22x13,508.1,True,"(255, 0, 0)"
