epoch,episode,turn,move,log_prob,reward,winner
2,2338,"(0, 0, 255)",9-13,1,0.0,None
2,2338,"(255, 0, 0)",23-19,1,0.0,None
2,2338,"(0, 0, 255)",11-16,1,-21.0,None
2,2338,"(255, 0, 0)",22-18,1,-23.0,None
2,2338,"(0, 0, 255)",16x23,1,-21.0,None
2,2338,"(255, 0, 0)",26x19,1,30.0,None
2,2338,"(0, 0, 255)",13-17,1,-23.0,None
2,2338,"(255, 0, 0)",21x14,1,-21.0,None
2,2338,"(0, 0, 255)",10x17,1,30.0,None
2,2338,"(255, 0, 0)",30-26,1,0.0,None
2,2338,"(0, 0, 255)",17-22,1,-51.0,None
2,2338,"(255, 0, 0)",26x17,1,30.0,None
2,2338,"(0, 0, 255)",6-9,1,0.0,None
2,2338,"(255, 0, 0)",19-15,1,0.0,None
2,2338,"(0, 0, 255)",12-16,1,0.0,None
2,2338,"(255, 0, 0)",31-26,1,0.0,None
2,2338,"(0, 0, 255)",16-20,1,0.0,None
2,2338,"(255, 0, 0)",17-13,1,-21.0,None
2,2338,"(0, 0, 255)",8-11,1,-25.0,None
2,2338,"(255, 0, 0)",15x8,1,-23.0,None
2,2338,"(0, 0, 255)",3x12,1,35.0,None
2,2338,"(255, 0, 0)",13x6,1,-51.0,None
2,2338,"(0, 0, 255)",1x10,1,30.0,None
2,2338,"(255, 0, 0)",25-22,1,0.0,None
2,2338,"(0, 0, 255)",2-6,1,0.0,None
2,2338,"(255, 0, 0)",29-25,1,0.0,None
2,2338,"(0, 0, 255)",10-15,1,-93.0,None
2,2338,"(255, 0, 0)",18x11x2x9,1,79.0,None
2,2338,"(0, 0, 255)",5x14,1,30.0,None
2,2338,"(255, 0, 0)",26-23,1,0.0,None
2,2338,"(0, 0, 255)",4-8,1,0.0,None
2,2338,"(255, 0, 0)",23-18,1,-23.0,None
2,2338,"(0, 0, 255)",14x23,1,7.0,None
2,2338,"(255, 0, 0)",27x18,1,7.0,None
2,2338,"(0, 0, 255)",20x27,1,-21.0,None
2,2338,"(255, 0, 0)",32x23,1,30.0,None
2,2338,"(0, 0, 255)",8-11,1,0.0,None
2,2338,"(255, 0, 0)",25-21,1,0.0,None
2,2338,"(0, 0, 255)",11-15,1,-51.0,None
2,2338,"(255, 0, 0)",18x11,1,30.0,None
2,2338,"(0, 0, 255)",12-16,1,0.0,None
2,2338,"(255, 0, 0)",22-17,1,0.0,None
2,2338,"(0, 0, 255)",16-20,1,0.0,None
2,2338,"(255, 0, 0)",11-7,1,28.0,None
2,2338,"(0, 0, 255)",20-24,1,-401.0,"(255, 0, 0)"
2,2338,"(255, 0, 0)",28x19,1,530.0,"(255, 0, 0)"
