epoch,episode,turn,move,reward,winner
2,2339,"(0, 0, 255)",11-16,0.0,None
2,2339,"(255, 0, 0)",24-19,0.0,None
2,2339,"(0, 0, 255)",9-14,0.0,None
2,2339,"(255, 0, 0)",23-18,-53.0,None
2,2339,"(0, 0, 255)",14x23,7.0,None
2,2339,"(255, 0, 0)",27x18,7.0,None
2,2339,"(0, 0, 255)",16x23,-21.0,None
2,2339,"(255, 0, 0)",26x19,30.0,None
2,2339,"(0, 0, 255)",12-16,-72.0,None
2,2339,"(255, 0, 0)",19x12,60.0,None
2,2339,"(0, 0, 255)",6-9,0.0,None
2,2339,"(255, 0, 0)",31-26,0.0,None
2,2339,"(0, 0, 255)",1-6,0.0,None
2,2339,"(255, 0, 0)",26-23,0.0,None
2,2339,"(0, 0, 255)",10-15,5.0,None
2,2339,"(255, 0, 0)",18x11,-51.0,None
2,2339,"(0, 0, 255)",8x15,30.0,None
2,2339,"(255, 0, 0)",12-8,-81.0,None
2,2339,"(0, 0, 255)",3x12,30.0,None
2,2339,"(255, 0, 0)",28-24,0.0,None
2,2339,"(0, 0, 255)",15-18,-102.0,None
2,2339,"(255, 0, 0)",23x14,7.0,None
2,2339,"(0, 0, 255)",9x18,-21.0,None
2,2339,"(255, 0, 0)",22x15,30.0,None
2,2339,"(0, 0, 255)",5-9,0.0,None
2,2339,"(255, 0, 0)",15-11,-51.0,None
2,2339,"(0, 0, 255)",7x16,30.0,None
2,2339,"(255, 0, 0)",21-17,0.0,None
2,2339,"(0, 0, 255)",9-13,-21.0,None
2,2339,"(255, 0, 0)",32-27,-23.0,None
2,2339,"(0, 0, 255)",13x22,-21.0,None
2,2339,"(255, 0, 0)",25x18,30.0,None
2,2339,"(0, 0, 255)",4-8,0.0,None
2,2339,"(255, 0, 0)",18-15,0.0,None
2,2339,"(0, 0, 255)",16-20,0.0,None
2,2339,"(255, 0, 0)",15-11,-72.0,None
2,2339,"(0, 0, 255)",8x15,60.0,None
2,2339,"(255, 0, 0)",29-25,0.0,None
2,2339,"(0, 0, 255)",15-18,0.0,None
2,2339,"(255, 0, 0)",24-19,0.0,None
2,2339,"(0, 0, 255)",6-9,0.0,None
2,2339,"(255, 0, 0)",30-26,0.0,None
2,2339,"(0, 0, 255)",18-23,-72.0,None
2,2339,"(255, 0, 0)",27x18,60.0,None
2,2339,"(0, 0, 255)",12-16,-72.0,None
2,2339,"(255, 0, 0)",19x12,60.0,None
2,2339,"(0, 0, 255)",9-13,0.0,None
2,2339,"(255, 0, 0)",18-14,0.0,None
2,2339,"(0, 0, 255)",2-7,0.0,None
2,2339,"(255, 0, 0)",14-9,0.0,None
2,2339,"(0, 0, 255)",20-24,0.0,None
2,2339,"(255, 0, 0)",12-8,0.0,None
2,2339,"(0, 0, 255)",7-10,-28.0,None
2,2339,"(255, 0, 0)",8-3,40.0,None
2,2339,"(0, 0, 255)",24-27,0.0,None
2,2339,"(255, 0, 0)",25-22,-28.0,None
2,2339,"(0, 0, 255)",27-32,40.0,None
2,2339,"(255, 0, 0)",9-5,0.0,None
2,2339,"(0, 0, 255)",32-27,-28.0,None
2,2339,"(255, 0, 0)",5-1,40.0,None
2,2339,"(0, 0, 255)",27-32,0.0,None
2,2339,"(255, 0, 0)",1-5,0.0,Tie
