epoch,episode,turn,agent,move,reward,success,winner
22,3141,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,22-18,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,16-20,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,11-16,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,18-14,-2.9,True,None
22,3141,"(0, 0, 255)",Agent 2,9x18,2.0999999999999996,True,None
22,3141,"(255, 0, 0)",Agent 1,23x14,5.1,True,None
22,3141,"(0, 0, 255)",Agent 2,7-11,-2.9,True,None
22,3141,"(255, 0, 0)",Agent 1,14x7,2.0999999999999996,True,None
22,3141,"(0, 0, 255)",Agent 2,3x10,5.1,True,None
22,3141,"(255, 0, 0)",Agent 1,24-19,-2.9,True,None
22,3141,"(0, 0, 255)",Agent 2,16x23,-0.9000000000000004,True,None
22,3141,"(255, 0, 0)",Agent 1,27x18,5.1,True,None
22,3141,"(0, 0, 255)",Agent 2,6-9,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,26-22,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,2-7,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,30-26,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,9-13,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,18-15,-5.9,True,None
22,3141,"(0, 0, 255)",Agent 2,11x18,2.0999999999999996,True,None
22,3141,"(255, 0, 0)",Agent 1,22x15x6,19.1,True,None
22,3141,"(0, 0, 255)",Agent 2,13x22,-0.9000000000000004,True,None
22,3141,"(255, 0, 0)",Agent 1,26x17,2.0999999999999996,True,None
22,3141,"(0, 0, 255)",Agent 2,1x10,5.1,True,None
22,3141,"(255, 0, 0)",Agent 1,25-21,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,8-11,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,32-27,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,10-14,-2.9,True,None
22,3141,"(255, 0, 0)",Agent 1,17x10x3,45.1,True,None
22,3141,"(0, 0, 255)",Agent 2,11-15,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,31-26,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,15-18,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,29-25,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,18-22,-5.9,True,None
22,3141,"(255, 0, 0)",Agent 1,26x17,8.1,True,None
22,3141,"(0, 0, 255)",Agent 2,20-24,-5.9,True,None
22,3141,"(255, 0, 0)",Agent 1,28x19,8.1,True,None
22,3141,"(0, 0, 255)",Agent 2,5-9,0.1,True,None
22,3141,"(255, 0, 0)",Agent 1,27-23,0.1,True,None
22,3141,"(0, 0, 255)",Agent 2,9-14,-2.9,True,None
22,3141,"(255, 0, 0)",Agent 1,17x10,5.1,True,None
22,3141,"(0, 0, 255)",Agent 2,4-8,-2.9,True,None
22,3141,"(255, 0, 0)",Agent 1,3x12,505.1,True,"(255, 0, 0)"
