epoch,episode,turn,agent,move,reward,success,winner
48,1584,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,11-16,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,18-14,-2.9,True,None
48,1584,"(0, 0, 255)",Agent 1,9x18,2.0999999999999996,True,None
48,1584,"(255, 0, 0)",Agent 2,23x14,5.1,True,None
48,1584,"(0, 0, 255)",Agent 1,7-11,-2.9,True,None
48,1584,"(255, 0, 0)",Agent 2,14x7,2.0999999999999996,True,None
48,1584,"(0, 0, 255)",Agent 1,3x10,5.1,True,None
48,1584,"(255, 0, 0)",Agent 2,27-23,-2.9,True,None
48,1584,"(0, 0, 255)",Agent 1,20x27,2.0999999999999996,True,None
48,1584,"(255, 0, 0)",Agent 2,31x24,5.1,True,None
48,1584,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,23-18,-2.9,True,None
48,1584,"(0, 0, 255)",Agent 1,20x27,2.0999999999999996,True,None
48,1584,"(255, 0, 0)",Agent 2,32x23,5.1,True,None
48,1584,"(0, 0, 255)",Agent 1,11-15,-2.9,True,None
48,1584,"(255, 0, 0)",Agent 2,18x11,2.0999999999999996,True,None
48,1584,"(0, 0, 255)",Agent 1,8x15,5.1,True,None
48,1584,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,15-19,-5.9,True,None
48,1584,"(255, 0, 0)",Agent 2,23x16,8.1,True,None
48,1584,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,10-14,-2.9,True,None
48,1584,"(255, 0, 0)",Agent 2,17x10,2.0999999999999996,True,None
48,1584,"(0, 0, 255)",Agent 1,6x15,5.1,True,None
48,1584,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,15-18,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,2-6,-2.9,True,None
48,1584,"(255, 0, 0)",Agent 2,22x15,5.1,True,None
48,1584,"(0, 0, 255)",Agent 1,8-11,-5.9,True,None
48,1584,"(255, 0, 0)",Agent 2,15x8,8.1,True,None
48,1584,"(0, 0, 255)",Agent 1,9-13,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,25-22,3.1,True,None
48,1584,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,10-14,-2.9,True,None
48,1584,"(255, 0, 0)",Agent 2,17x10,8.1,True,None
48,1584,"(0, 0, 255)",Agent 1,13-17,-2.9,True,None
48,1584,"(255, 0, 0)",Agent 2,22x13,8.1,True,None
48,1584,"(0, 0, 255)",Agent 1,1-5,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,10-6,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,25-21,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,21-17,-2.9,True,None
48,1584,"(0, 0, 255)",Agent 1,14x21,8.1,True,None
48,1584,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,21-25,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,19-15,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,25-30,20.1,True,None
48,1584,"(255, 0, 0)",Agent 2,16-11,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,30-26,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,15-10,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,26-30,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,13-9,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,30-26,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,11-7,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,26-30,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,9-5,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,30-26,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,8-4,20.1,True,None
48,1584,"(0, 0, 255)",Agent 1,26-30,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,6-1,20.1,True,None
48,1584,"(0, 0, 255)",Agent 1,30-26,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,7-2,20.1,True,None
48,1584,"(0, 0, 255)",Agent 1,26-30,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,2-7,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,30-26,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,7-2,0.1,True,None
48,1584,"(0, 0, 255)",Agent 1,26-30,0.1,True,None
48,1584,"(255, 0, 0)",Agent 2,2-7,0.1,True,None
