epoch,episode,turn,move,reward,winner
4,296,"(0, 0, 255)",9-13,0.0,None
4,296,"(255, 0, 0)",24-20,0.0,None
4,296,"(0, 0, 255)",13-17,-81.0,None
4,296,"(255, 0, 0)",21x14,7.0,None
4,296,"(0, 0, 255)",10x17,-21.0,None
4,296,"(255, 0, 0)",22x13,30.0,None
4,296,"(0, 0, 255)",12-16,0.0,None
4,296,"(255, 0, 0)",28-24,0.0,None
4,296,"(0, 0, 255)",16-19,-102.0,None
4,296,"(255, 0, 0)",23x16,60.0,None
4,296,"(0, 0, 255)",7-10,-23.0,None
4,296,"(255, 0, 0)",16x7,-21.0,None
4,296,"(0, 0, 255)",2x11,30.0,None
4,296,"(255, 0, 0)",27-23,0.0,None
4,296,"(0, 0, 255)",11-15,0.0,None
4,296,"(255, 0, 0)",26-22,0.0,None
4,296,"(0, 0, 255)",15-19,-102.0,None
4,296,"(255, 0, 0)",23x16,60.0,None
4,296,"(0, 0, 255)",10-15,0.0,None
4,296,"(255, 0, 0)",30-26,0.0,None
4,296,"(0, 0, 255)",15-19,-72.0,None
4,296,"(255, 0, 0)",24x15,60.0,None
4,296,"(0, 0, 255)",6-10,-23.0,None
4,296,"(255, 0, 0)",15x6,-21.0,None
4,296,"(0, 0, 255)",1x10,30.0,None
4,296,"(255, 0, 0)",31-27,0.0,None
4,296,"(0, 0, 255)",8-12,-21.0,None
4,296,"(255, 0, 0)",27-24,-72.0,None
4,296,"(0, 0, 255)",12x19x28,60.0,None
4,296,"(255, 0, 0)",32-27,-28.0,None
4,296,"(0, 0, 255)",28-32,19.0,None
4,296,"(255, 0, 0)",27-24,30.0,None
4,296,"(0, 0, 255)",32-27,0.0,None
4,296,"(255, 0, 0)",26-23,-23.0,None
4,296,"(0, 0, 255)",27x18,-42.0,None
4,296,"(255, 0, 0)",22x15x6,60.0,None
4,296,"(0, 0, 255)",5-9,-28.0,None
4,296,"(255, 0, 0)",24-19,0.0,None
4,296,"(0, 0, 255)",9-14,-28.0,None
4,296,"(255, 0, 0)",25-21,0.0,None
4,296,"(0, 0, 255)",14-17,-51.0,None
4,296,"(255, 0, 0)",21x14,30.0,None
4,296,"(0, 0, 255)",3-7,-28.0,None
4,296,"(255, 0, 0)",20-16,0.0,None
4,296,"(0, 0, 255)",7-10,-72.0,None
4,296,"(255, 0, 0)",14x7,60.0,None
4,296,"(0, 0, 255)",4-8,-28.0,None
4,296,"(255, 0, 0)",19-15,0.0,None
4,296,"(0, 0, 255)",8-11,-422.0,"(255, 0, 0)"
4,296,"(255, 0, 0)",15x8,560.0,"(255, 0, 0)"
