epoch,episode,turn,move,reward,winner
1,3331,"(0, 0, 255)",11-16,0.0,None
1,3331,"(255, 0, 0)",23-19,5.0,None
1,3331,"(0, 0, 255)",16x23,-51.0,None
1,3331,"(255, 0, 0)",27x18,30.0,None
1,3331,"(0, 0, 255)",8-11,0.0,None
1,3331,"(255, 0, 0)",24-20,0.0,None
1,3331,"(0, 0, 255)",11-15,-23.0,None
1,3331,"(255, 0, 0)",18x11,7.0,None
1,3331,"(0, 0, 255)",7x16,-21.0,None
1,3331,"(255, 0, 0)",20x11,30.0,None
1,3331,"(0, 0, 255)",10-14,0.0,None
1,3331,"(255, 0, 0)",11-7,-81.0,None
1,3331,"(0, 0, 255)",2x11,30.0,None
1,3331,"(255, 0, 0)",28-24,0.0,None
1,3331,"(0, 0, 255)",14-17,-81.0,None
1,3331,"(255, 0, 0)",22x13,30.0,None
1,3331,"(0, 0, 255)",11-16,0.0,None
1,3331,"(255, 0, 0)",26-22,0.0,None
1,3331,"(0, 0, 255)",3-8,0.0,None
1,3331,"(255, 0, 0)",24-20,-21.0,None
1,3331,"(0, 0, 255)",9-14,-23.0,None
1,3331,"(255, 0, 0)",20x11,-21.0,None
1,3331,"(0, 0, 255)",8x15,30.0,None
1,3331,"(255, 0, 0)",31-27,0.0,None
1,3331,"(0, 0, 255)",4-8,0.0,None
1,3331,"(255, 0, 0)",13-9,-72.0,None
1,3331,"(0, 0, 255)",6x13,60.0,None
1,3331,"(255, 0, 0)",27-24,0.0,None
1,3331,"(0, 0, 255)",15-19,-72.0,None
1,3331,"(255, 0, 0)",24x15,60.0,None
1,3331,"(0, 0, 255)",1-6,0.0,None
1,3331,"(255, 0, 0)",15-10,-72.0,None
1,3331,"(0, 0, 255)",6x15,60.0,None
1,3331,"(255, 0, 0)",30-26,0.0,None
1,3331,"(0, 0, 255)",13-17,-51.0,None
1,3331,"(255, 0, 0)",22x13,30.0,None
1,3331,"(0, 0, 255)",8-11,0.0,None
1,3331,"(255, 0, 0)",21-17,-142.0,None
1,3331,"(0, 0, 255)",14x21x30x23,160.0,None
1,3331,"(255, 0, 0)",29-25,0.0,None
1,3331,"(0, 0, 255)",5-9,-51.0,None
1,3331,"(255, 0, 0)",13x6,30.0,None
1,3331,"(0, 0, 255)",11-16,-28.0,None
1,3331,"(255, 0, 0)",32-27,-72.0,None
1,3331,"(0, 0, 255)",23x32,32.0,None
1,3331,"(255, 0, 0)",6-1,40.0,None
1,3331,"(0, 0, 255)",32-28,0.0,None
1,3331,"(255, 0, 0)",1-5,0.0,None
1,3331,"(0, 0, 255)",16-20,0.0,None
1,3331,"(255, 0, 0)",25-22,0.0,None
1,3331,"(0, 0, 255)",15-19,0.0,None
1,3331,"(255, 0, 0)",5-9,0.0,None
1,3331,"(0, 0, 255)",19-24,0.0,None
1,3331,"(255, 0, 0)",9-5,0.0,None
1,3331,"(0, 0, 255)",12-16,0.0,None
1,3331,"(255, 0, 0)",22-17,0.0,None
1,3331,"(0, 0, 255)",24-27,0.0,None
1,3331,"(255, 0, 0)",17-14,-28.0,None
1,3331,"(0, 0, 255)",27-31,40.0,None
1,3331,"(255, 0, 0)",5-1,0.0,None
1,3331,"(0, 0, 255)",31-27,0.0,None
1,3331,"(255, 0, 0)",1-6,0.0,None
1,3331,"(0, 0, 255)",28-32,0.0,None
1,3331,"(255, 0, 0)",6-10,0.0,None
1,3331,"(0, 0, 255)",27-23,0.0,None
1,3331,"(255, 0, 0)",14-9,0.0,None
1,3331,"(0, 0, 255)",32-27,0.0,None
1,3331,"(255, 0, 0)",9-6,0.0,None
1,3331,"(0, 0, 255)",16-19,-28.0,None
1,3331,"(255, 0, 0)",6-1,40.0,None
1,3331,"(0, 0, 255)",20-24,0.0,None
1,3331,"(255, 0, 0)",10-15,0.0,None
1,3331,"(0, 0, 255)",27-32,0.0,None
1,3331,"(255, 0, 0)",15-18,-72.0,None
1,3331,"(0, 0, 255)",23x14,60.0,None
1,3331,"(255, 0, 0)",1-5,0.0,None
1,3331,"(0, 0, 255)",14-10,0.0,None
1,3331,"(255, 0, 0)",5-1,0.0,None
1,3331,"(0, 0, 255)",19-23,0.0,None
1,3331,"(255, 0, 0)",1-5,0.0,None
1,3331,"(0, 0, 255)",32-28,0.0,None
1,3331,"(255, 0, 0)",5-1,0.0,Tie
1,3331,"(0, 0, 255)",10-14,0.0,None
1,3331,"(255, 0, 0)",1-5,0.0,Tie
1,3331,"(0, 0, 255)",14-10,0.0,Tie
