epoch,episode,turn,agent,move,reward,success,winner
10,6210,"(0, 0, 255)",Agent 1,10-14,0.1,True,None
10,6210,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
10,6210,"(0, 0, 255)",Agent 1,9-13,-2.9,True,None
10,6210,"(255, 0, 0)",Agent 2,18x9,2.0999999999999996,True,None
10,6210,"(0, 0, 255)",Agent 1,5x14,5.1,True,None
10,6210,"(255, 0, 0)",Agent 2,23-19,0.1,True,None
10,6210,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
10,6210,"(255, 0, 0)",Agent 2,27-23,0.1,True,None
10,6210,"(0, 0, 255)",Agent 1,12-16,-2.9,True,None
10,6210,"(255, 0, 0)",Agent 2,19x12,5.1,True,None
10,6210,"(0, 0, 255)",Agent 1,13-17,0.1,True,None
10,6210,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
10,6210,"(0, 0, 255)",Agent 1,14-18,-5.9,True,None
10,6210,"(255, 0, 0)",Agent 2,23x14,8.1,True,None
10,6210,"(0, 0, 255)",Agent 1,2-6,0.1,True,None
10,6210,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
10,6210,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
10,6210,"(255, 0, 0)",Agent 2,19x10,2.0999999999999996,True,None
10,6210,"(0, 0, 255)",Agent 1,6x15,5.1,True,None
10,6210,"(255, 0, 0)",Agent 2,26-23,0.1,True,None
10,6210,"(0, 0, 255)",Agent 1,7-10,-2.9,True,None
10,6210,"(255, 0, 0)",Agent 2,14x7,2.0999999999999996,True,None
10,6210,"(0, 0, 255)",Agent 1,3x10,-0.9000000000000004,True,None
10,6210,"(255, 0, 0)",Agent 2,21x14x7,25.1,True,None
10,6210,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
10,6210,"(255, 0, 0)",Agent 2,12x3,25.1,True,None
10,6210,"(0, 0, 255)",Agent 1,4-8,-2.9,True,None
10,6210,"(255, 0, 0)",Agent 2,3x12x19x10,125.1,True,None
10,6210,"(0, 0, 255)",Agent 1,1-6,-2.9,True,None
10,6210,"(255, 0, 0)",Agent 2,10x1,508.1,True,"(255, 0, 0)"
