epoch,episode,turn,move,log_prob,reward,winner
2,1443,"(0, 0, 255)",9-14,1,0.0,None
2,1443,"(255, 0, 0)",24-19,1,0.0,None
2,1443,"(0, 0, 255)",12-16,1,-51.0,None
2,1443,"(255, 0, 0)",19x12,1,30.0,None
2,1443,"(0, 0, 255)",6-9,1,0.0,None
2,1443,"(255, 0, 0)",28-24,1,0.0,None
2,1443,"(0, 0, 255)",14-17,1,-74.0,None
2,1443,"(255, 0, 0)",22x13x6,1,9.0,None
2,1443,"(0, 0, 255)",2x9,1,30.0,None
2,1443,"(255, 0, 0)",26-22,1,0.0,None
2,1443,"(0, 0, 255)",1-6,1,0.0,None
2,1443,"(255, 0, 0)",22-18,1,0.0,None
2,1443,"(0, 0, 255)",11-16,1,0.0,None
2,1443,"(255, 0, 0)",18-15,1,-72.0,None
2,1443,"(0, 0, 255)",10x19x26,1,-21.0,None
2,1443,"(255, 0, 0)",31x22,1,30.0,None
2,1443,"(0, 0, 255)",9-14,1,0.0,None
2,1443,"(255, 0, 0)",27-23,1,0.0,None
2,1443,"(0, 0, 255)",16-19,1,-102.0,None
2,1443,"(255, 0, 0)",23x16,1,60.0,None
2,1443,"(0, 0, 255)",7-11,1,-23.0,None
2,1443,"(255, 0, 0)",16x7,1,7.0,None
2,1443,"(0, 0, 255)",3x10,1,-49.0,None
2,1443,"(255, 0, 0)",12x3,1,70.0,None
2,1443,"(0, 0, 255)",5-9,1,0.0,None
2,1443,"(255, 0, 0)",22-18,1,-51.0,None
2,1443,"(0, 0, 255)",14x23,1,30.0,None
2,1443,"(255, 0, 0)",25-22,1,0.0,None
2,1443,"(0, 0, 255)",10-14,1,0.0,None
2,1443,"(255, 0, 0)",22-18,1,0.0,None
2,1443,"(0, 0, 255)",23-27,1,-72.0,None
2,1443,"(255, 0, 0)",32x23,1,60.0,None
2,1443,"(0, 0, 255)",4-8,1,-51.0,None
2,1443,"(255, 0, 0)",3x12,1,30.0,None
2,1443,"(0, 0, 255)",9-13,1,-100.0,None
2,1443,"(255, 0, 0)",18x9x2,1,128.0,None
2,1443,"(0, 0, 255)",13-17,1,-401.0,"(255, 0, 0)"
2,1443,"(255, 0, 0)",21x14,1,530.0,"(255, 0, 0)"
