epoch,episode,turn,move,reward,winner
1,441,"(0, 0, 255)",12-16,0.0,None
1,441,"(255, 0, 0)",24-20,0.0,None
1,441,"(0, 0, 255)",9-14,0.0,None
1,441,"(255, 0, 0)",27-24,0.0,None
1,441,"(0, 0, 255)",6-9,0.0,None
1,441,"(255, 0, 0)",23-18,-23.0,None
1,441,"(0, 0, 255)",14x23,-42.0,None
1,441,"(255, 0, 0)",26x19x12,60.0,None
1,441,"(0, 0, 255)",9-13,0.0,None
1,441,"(255, 0, 0)",22-17,-23.0,None
1,441,"(0, 0, 255)",13x22,-21.0,None
1,441,"(255, 0, 0)",25x18,30.0,None
1,441,"(0, 0, 255)",1-6,0.0,None
1,441,"(255, 0, 0)",18-15,-81.0,None
1,441,"(0, 0, 255)",11x18,30.0,None
1,441,"(255, 0, 0)",29-25,0.0,None
1,441,"(0, 0, 255)",5-9,0.0,None
1,441,"(255, 0, 0)",25-22,-72.0,None
1,441,"(0, 0, 255)",18x25,60.0,None
1,441,"(255, 0, 0)",30-26,-28.0,None
1,441,"(0, 0, 255)",8-11,0.0,None
1,441,"(255, 0, 0)",20-16,-16.0,None
1,441,"(0, 0, 255)",11x20x27,-21.0,None
1,441,"(255, 0, 0)",32x23,2.0,None
1,441,"(0, 0, 255)",9-13,0.0,None
1,441,"(255, 0, 0)",31-27,-28.0,None
1,441,"(0, 0, 255)",4-8,0.0,None
1,441,"(255, 0, 0)",21-17,-93.0,None
1,441,"(0, 0, 255)",13x22x31x24,79.0,None
1,441,"(255, 0, 0)",28x19,2.0,None
1,441,"(0, 0, 255)",8-11,0.0,None
1,441,"(255, 0, 0)",19-16,-51.0,None
1,441,"(0, 0, 255)",11x20,30.0,None
1,441,"(255, 0, 0)",23-18,-28.0,None
1,441,"(0, 0, 255)",10-14,-23.0,None
1,441,"(255, 0, 0)",18x9,-21.0,None
1,441,"(0, 0, 255)",6x13,58.0,None
1,441,"(255, 0, 0)",12-8,-401.0,"(0, 0, 255)"
1,441,"(0, 0, 255)",3x12,530.0,"(0, 0, 255)"
