epoch,episode,turn,move,reward,winner
1,1837,"(0, 0, 255)",11-16,0.0,None
1,1837,"(255, 0, 0)",22-17,0.0,None
1,1837,"(0, 0, 255)",7-11,0.0,None
1,1837,"(255, 0, 0)",25-22,0.0,None
1,1837,"(0, 0, 255)",9-13,0.0,None
1,1837,"(255, 0, 0)",23-18,0.0,None
1,1837,"(0, 0, 255)",16-19,-23.0,None
1,1837,"(255, 0, 0)",24x15,-21.0,None
1,1837,"(0, 0, 255)",10x19,30.0,None
1,1837,"(255, 0, 0)",18-15,-44.0,None
1,1837,"(0, 0, 255)",11x18x25,-12.0,None
1,1837,"(255, 0, 0)",29x22,60.0,None
1,1837,"(0, 0, 255)",12-16,0.0,None
1,1837,"(255, 0, 0)",17-14,0.0,None
1,1837,"(0, 0, 255)",6-10,5.0,None
1,1837,"(255, 0, 0)",14x7,-51.0,None
1,1837,"(0, 0, 255)",3x10,30.0,None
1,1837,"(255, 0, 0)",21-17,0.0,None
1,1837,"(0, 0, 255)",8-11,0.0,None
1,1837,"(255, 0, 0)",30-25,0.0,None
1,1837,"(0, 0, 255)",19-23,-123.0,None
1,1837,"(255, 0, 0)",27x18,60.0,None
1,1837,"(0, 0, 255)",5-9,0.0,None
1,1837,"(255, 0, 0)",28-24,0.0,None
1,1837,"(0, 0, 255)",1-5,0.0,None
1,1837,"(255, 0, 0)",25-21,0.0,None
1,1837,"(0, 0, 255)",4-8,0.0,None
1,1837,"(255, 0, 0)",32-27,0.0,None
1,1837,"(0, 0, 255)",10-15,0.0,None
1,1837,"(255, 0, 0)",18-14,-72.0,None
1,1837,"(0, 0, 255)",9x18x25,39.0,None
1,1837,"(255, 0, 0)",24-19,-181.0,None
1,1837,"(0, 0, 255)",16x23x32,109.0,None
1,1837,"(255, 0, 0)",26-23,-51.0,None
1,1837,"(0, 0, 255)",13x22,30.0,None
1,1837,"(255, 0, 0)",23-18,-28.0,None
1,1837,"(0, 0, 255)",2-6,0.0,None
1,1837,"(255, 0, 0)",31-26,-100.0,None
1,1837,"(0, 0, 255)",22x31,79.0,None
1,1837,"(255, 0, 0)",18-14,2.0,None
1,1837,"(0, 0, 255)",31-27,0.0,None
1,1837,"(255, 0, 0)",21-17,-28.0,None
1,1837,"(0, 0, 255)",15-18,0.0,None
1,1837,"(255, 0, 0)",14-10,-72.0,None
1,1837,"(0, 0, 255)",6x15,60.0,None
1,1837,"(255, 0, 0)",17-13,-28.0,None
1,1837,"(0, 0, 255)",27-31,28.0,None
1,1837,"(255, 0, 0)",13-9,-401.0,"(0, 0, 255)"
1,1837,"(0, 0, 255)",5x14,530.0,"(0, 0, 255)"
