epoch,episode,turn,move,log_prob,reward,winner
1,296,"(0, 0, 255)",10-14,1,0.0,None
1,296,"(255, 0, 0)",24-19,1,0.0,None
1,296,"(0, 0, 255)",12-16,1,-51.0,None
1,296,"(255, 0, 0)",19x12,1,30.0,None
1,296,"(0, 0, 255)",14-18,1,-53.0,None
1,296,"(255, 0, 0)",23x14,1,7.0,None
1,296,"(0, 0, 255)",9x18,1,7.0,None
1,296,"(255, 0, 0)",22x15,1,-21.0,None
1,296,"(0, 0, 255)",11x18,1,30.0,None
1,296,"(255, 0, 0)",26-23,1,28.0,None
1,296,"(0, 0, 255)",18-22,1,-51.0,None
1,296,"(255, 0, 0)",25x18,1,30.0,None
1,296,"(0, 0, 255)",8-11,1,0.0,None
1,296,"(255, 0, 0)",30-26,1,0.0,None
1,296,"(0, 0, 255)",11-16,1,0.0,None
1,296,"(255, 0, 0)",18-14,1,0.0,None
1,296,"(0, 0, 255)",6-9,1,-21.0,None
1,296,"(255, 0, 0)",28-24,1,-23.0,None
1,296,"(0, 0, 255)",9x18,1,-21.0,None
1,296,"(255, 0, 0)",23x14,1,30.0,None
1,296,"(0, 0, 255)",5-9,1,-72.0,None
1,296,"(255, 0, 0)",14x5,1,60.0,None
1,296,"(0, 0, 255)",16-20,1,0.0,None
1,296,"(255, 0, 0)",12-8,1,-81.0,None
1,296,"(0, 0, 255)",3x12,1,30.0,None
1,296,"(255, 0, 0)",26-23,1,0.0,None
1,296,"(0, 0, 255)",12-16,1,0.0,None
1,296,"(255, 0, 0)",23-19,1,-23.0,None
1,296,"(0, 0, 255)",16x23,1,7.0,None
1,296,"(255, 0, 0)",27x18,1,35.0,None
1,296,"(0, 0, 255)",20x27,1,-51.0,None
1,296,"(255, 0, 0)",31x24,1,30.0,None
1,296,"(0, 0, 255)",7-11,1,0.0,None
1,296,"(255, 0, 0)",18-15,1,-72.0,None
1,296,"(0, 0, 255)",11x18,1,60.0,None
1,296,"(255, 0, 0)",32-28,1,0.0,None
1,296,"(0, 0, 255)",1-6,1,-28.0,None
1,296,"(255, 0, 0)",29-25,1,0.0,None
1,296,"(0, 0, 255)",6-9,1,-28.0,None
1,296,"(255, 0, 0)",24-19,1,0.0,None
1,296,"(0, 0, 255)",2-6,1,-28.0,None
1,296,"(255, 0, 0)",19-15,1,0.0,None
1,296,"(0, 0, 255)",6-10,1,-72.0,None
1,296,"(255, 0, 0)",15x6,1,60.0,None
1,296,"(0, 0, 255)",9-13,1,-28.0,None
1,296,"(255, 0, 0)",5-1,1,40.0,None
1,296,"(0, 0, 255)",13-17,1,-51.0,None
1,296,"(255, 0, 0)",21x14,1,30.0,None
1,296,"(0, 0, 255)",18-23,1,-28.0,None
1,296,"(255, 0, 0)",14-9,1,0.0,None
1,296,"(0, 0, 255)",4-8,1,-28.0,None
1,296,"(255, 0, 0)",9-5,1,0.0,None
1,296,"(0, 0, 255)",23-26,1,-28.0,None
1,296,"(255, 0, 0)",28-24,1,-28.0,None
1,296,"(0, 0, 255)",26-31,1,12.0,None
1,296,"(255, 0, 0)",25-22,1,0.0,None
1,296,"(0, 0, 255)",31-27,1,-21.0,None
1,296,"(255, 0, 0)",24-19,1,30.0,None
1,296,"(0, 0, 255)",27-24,1,-21.0,None
1,296,"(255, 0, 0)",22-18,1,-72.0,None
1,296,"(0, 0, 255)",24x15x22,1,32.0,None
1,296,"(255, 0, 0)",6-2,1,40.0,None
1,296,"(0, 0, 255)",8-11,1,0.0,None
1,296,"(255, 0, 0)",2-6,1,0.0,None
1,296,"(0, 0, 255)",22-25,1,0.0,None
1,296,"(255, 0, 0)",6-10,1,0.0,None
1,296,"(0, 0, 255)",25-21,1,0.0,None
1,296,"(255, 0, 0)",10-6,1,0.0,Tie
1,296,"(0, 0, 255)",11-15,1,0.0,None
1,296,"(255, 0, 0)",6-10,1,-21.0,None
1,296,"(0, 0, 255)",21-17,1,-51.0,None
1,296,"(255, 0, 0)",10x19,1,30.0,None
1,296,"(0, 0, 255)",17-22,1,0.0,None
1,296,"(255, 0, 0)",19-24,1,0.0,None
1,296,"(0, 0, 255)",22-25,1,0.0,None
1,296,"(255, 0, 0)",1-6,1,0.0,None
1,296,"(0, 0, 255)",25-21,1,-28.0,None
1,296,"(255, 0, 0)",6-9,1,0.0,None
1,296,"(0, 0, 255)",21-25,1,-28.0,None
1,296,"(255, 0, 0)",9-13,1,0.0,None
1,296,"(0, 0, 255)",25-21,1,-28.0,None
1,296,"(255, 0, 0)",24-20,1,0.0,None
1,296,"(0, 0, 255)",21-25,1,-28.0,Tie
1,296,"(255, 0, 0)",13-9,1,0.0,Tie
