epoch,episode,turn,move,reward,winner
1,805,"(0, 0, 255)",11-16,0.0,None
1,805,"(255, 0, 0)",22-18,0.0,None
1,805,"(0, 0, 255)",10-15,-23.0,None
1,805,"(255, 0, 0)",18x11,-21.0,None
1,805,"(0, 0, 255)",8x15,30.0,None
1,805,"(255, 0, 0)",21-17,0.0,None
1,805,"(0, 0, 255)",7-10,0.0,None
1,805,"(255, 0, 0)",24-19,5.0,None
1,805,"(0, 0, 255)",15x24,-72.0,None
1,805,"(255, 0, 0)",27x20x11,60.0,None
1,805,"(0, 0, 255)",12-16,0.0,None
1,805,"(255, 0, 0)",25-21,0.0,None
1,805,"(0, 0, 255)",3-8,28.0,None
1,805,"(255, 0, 0)",28-24,-51.0,None
1,805,"(0, 0, 255)",8x15,30.0,None
1,805,"(255, 0, 0)",32-27,0.0,None
1,805,"(0, 0, 255)",9-14,0.0,None
1,805,"(255, 0, 0)",23-18,-151.0,None
1,805,"(0, 0, 255)",15x22,60.0,None
1,805,"(255, 0, 0)",24-20,-21.0,None
1,805,"(0, 0, 255)",6-9,-51.0,None
1,805,"(255, 0, 0)",20x11,30.0,None
1,805,"(0, 0, 255)",2-7,-100.0,None
1,805,"(255, 0, 0)",11x2,100.0,None
1,805,"(0, 0, 255)",4-8,0.0,None
1,805,"(255, 0, 0)",17-13,7.0,None
1,805,"(0, 0, 255)",1-6,-21.0,None
1,805,"(255, 0, 0)",26x17,30.0,None
1,805,"(0, 0, 255)",14-18,0.0,None
1,805,"(255, 0, 0)",17-14,-23.0,None
1,805,"(0, 0, 255)",10x17,-21.0,None
1,805,"(255, 0, 0)",21x14,30.0,None
1,805,"(0, 0, 255)",6-10,-102.0,None
1,805,"(255, 0, 0)",13x6,-42.0,None
1,805,"(0, 0, 255)",10x17,32.0,None
1,805,"(255, 0, 0)",29-25,0.0,None
1,805,"(0, 0, 255)",17-22,-21.0,None
1,805,"(255, 0, 0)",27-23,-81.0,None
1,805,"(0, 0, 255)",18x27,-72.0,None
1,805,"(255, 0, 0)",31x24,-70.0,None
1,805,"(0, 0, 255)",22x29,72.0,None
1,805,"(255, 0, 0)",6-1,40.0,None
1,805,"(0, 0, 255)",5-9,0.0,None
1,805,"(255, 0, 0)",24-20,0.0,None
1,805,"(0, 0, 255)",8-11,0.0,None
1,805,"(255, 0, 0)",1-5,-21.0,None
1,805,"(0, 0, 255)",9-13,30.0,None
1,805,"(255, 0, 0)",30-25,-51.0,None
1,805,"(0, 0, 255)",29x22,30.0,None
1,805,"(255, 0, 0)",5-1,0.0,None
1,805,"(0, 0, 255)",22-25,0.0,None
1,805,"(255, 0, 0)",2-7,-21.0,None
1,805,"(0, 0, 255)",25-21,-51.0,None
1,805,"(255, 0, 0)",7x16,30.0,None
1,805,"(0, 0, 255)",21-25,0.0,None
1,805,"(255, 0, 0)",1-5,0.0,None
1,805,"(0, 0, 255)",13-17,0.0,None
1,805,"(255, 0, 0)",5-9,0.0,None
1,805,"(0, 0, 255)",17-21,0.0,None
1,805,"(255, 0, 0)",9-6,0.0,None
1,805,"(0, 0, 255)",25-29,0.0,None
1,805,"(255, 0, 0)",16-12,0.0,None
1,805,"(0, 0, 255)",29-25,0.0,None
1,805,"(255, 0, 0)",6-10,0.0,None
1,805,"(0, 0, 255)",25-29,0.0,None
1,805,"(255, 0, 0)",10-14,0.0,None
1,805,"(0, 0, 255)",21-25,0.0,None
1,805,"(255, 0, 0)",12-8,-28.0,None
1,805,"(0, 0, 255)",25-30,40.0,None
1,805,"(255, 0, 0)",14-18,0.0,None
1,805,"(0, 0, 255)",29-25,0.0,None
1,805,"(255, 0, 0)",20-16,0.0,None
1,805,"(0, 0, 255)",30-26,0.0,None
1,805,"(255, 0, 0)",8-3,0.0,None
1,805,"(0, 0, 255)",25-30,0.0,None
1,805,"(255, 0, 0)",18-15,0.0,None
1,805,"(0, 0, 255)",26-31,0.0,None
1,805,"(255, 0, 0)",15-19,0.0,None
1,805,"(0, 0, 255)",31-27,0.0,None
1,805,"(255, 0, 0)",3-8,0.0,None
1,805,"(0, 0, 255)",27-24,-72.0,None
1,805,"(255, 0, 0)",19x28,60.0,None
1,805,"(0, 0, 255)",30-25,0.0,None
1,805,"(255, 0, 0)",16-11,0.0,None
1,805,"(0, 0, 255)",25-29,0.0,None
1,805,"(255, 0, 0)",28-24,0.0,None
1,805,"(0, 0, 255)",29-25,0.0,Tie
1,805,"(255, 0, 0)",24-20,0.0,None
1,805,"(0, 0, 255)",25-22,0.0,None
1,805,"(255, 0, 0)",8-4,0.0,None
1,805,"(0, 0, 255)",22-26,0.0,None
1,805,"(255, 0, 0)",4-8,0.0,None
1,805,"(0, 0, 255)",26-31,0.0,None
1,805,"(255, 0, 0)",20-24,0.0,None
1,805,"(0, 0, 255)",31-27,-422.0,"(255, 0, 0)"
1,805,"(255, 0, 0)",24x31,560.0,"(255, 0, 0)"
