epoch,episode,turn,move,log_prob,reward,winner
1,178,"(0, 0, 255)",11-15,-1.9459101490553135,0.0,None
1,178,"(255, 0, 0)",23-19,-1.9459101490553135,0.0,None
1,178,"(0, 0, 255)",9-14,-1.9459101490553135,0.0,None
1,178,"(255, 0, 0)",19-16,-1.9459101490553135,-51.0,None
1,178,"(0, 0, 255)",12x19,0.0,30.0,None
1,178,"(255, 0, 0)",21-17,-1.791759469228055,-51.0,None
1,178,"(0, 0, 255)",14x21,0.0,30.0,None
1,178,"(255, 0, 0)",22-17,-1.6094379124341003,0.0,None
1,178,"(0, 0, 255)",5-9,-2.0794415416798357,0.0,None
1,178,"(255, 0, 0)",26-23,-1.9459101490553135,5.0,None
1,178,"(0, 0, 255)",19x26,0.0,-51.0,None
1,178,"(255, 0, 0)",30x23,-0.6931471805599453,-49.0,None
1,178,"(0, 0, 255)",21x30,0.0,70.0,None
1,178,"(255, 0, 0)",23-18,-2.0794415416798357,-72.0,None
1,178,"(0, 0, 255)",15x22,0.0,60.0,None
1,178,"(255, 0, 0)",24-19,-1.9459101490553135,0.0,None
1,178,"(0, 0, 255)",30-25,-2.4849066497880004,0.0,None
1,178,"(255, 0, 0)",19-15,-2.0794415416798357,-51.0,None
1,178,"(0, 0, 255)",10x19,0.0,30.0,None
1,178,"(255, 0, 0)",27-24,-1.791759469228055,-21.0,None
1,178,"(0, 0, 255)",25-30,-2.4849066497880004,-51.0,None
1,178,"(255, 0, 0)",24x15,0.0,30.0,None
1,178,"(0, 0, 255)",8-12,-2.4849066497880004,0.0,None
1,178,"(255, 0, 0)",17-13,-2.1972245773362196,0.0,None
1,178,"(0, 0, 255)",30-25,-2.4849066497880004,0.0,None
1,178,"(255, 0, 0)",15-10,-1.791759469228055,-81.0,None
1,178,"(0, 0, 255)",6x15,-0.6931471805599453,35.0,None
1,178,"(255, 0, 0)",13x6,0.0,-51.0,None
1,178,"(0, 0, 255)",2x9,-0.6931471805599453,30.0,None
1,178,"(255, 0, 0)",31-26,-1.3862943611198906,-51.0,None
1,178,"(0, 0, 255)",22x31,0.0,19.0,None
1,178,"(255, 0, 0)",29x22,0.0,30.0,None
1,178,"(0, 0, 255)",31-26,-2.5649493574615367,-21.0,None
1,178,"(255, 0, 0)",22-18,-1.3862943611198906,-72.0,None
1,178,"(0, 0, 255)",15x22,0.0,60.0,None
1,178,"(255, 0, 0)",28-24,-0.6931471805599453,0.0,None
1,178,"(0, 0, 255)",26-31,-2.5649493574615367,0.0,None
1,178,"(255, 0, 0)",24-20,-1.3862943611198906,0.0,None
1,178,"(0, 0, 255)",22-25,-2.5649493574615367,0.0,None
1,178,"(255, 0, 0)",20-16,-1.0986122886681098,-51.0,None
1,178,"(0, 0, 255)",12x19,0.0,30.0,None
1,178,"(255, 0, 0)",32-28,-0.6931471805599453,-28.0,None
1,178,"(0, 0, 255)",3-8,-2.639057329615259,28.0,None
1,178,"(255, 0, 0)",28-24,0.0,-422.0,None
1,178,"(0, 0, 255)",19x28,0.0,560.0,"(0, 0, 255)"
